run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,pegasis,1099,1984,2211,False,1314,185027,101127,54.65526652866879,1.0002919344985484,0.5467122228649587,0.0,918.0646879756468,1445.0,184973,182956,,,1424.21875,76.08634719710669
1,1,pegasis,1147,1824,2201,False,1236,181939,92815,51.01435096378456,1.0003573902811838,0.5103258299701992,0.0,987.2653721682848,1547.0,181874,179865,0.06024532277982083,3.777710299997125,,75.87375113533152
2,2,pegasis,1104,1979,2218,False,1353,184124,103602,56.267515370076694,1.0003531476320093,0.5628738610988868,0.0,988.3370288248337,1615.0,184059,182035,0.05638260479744502,3.802129200019408,,75.4015322217215
3,3,pegasis,1051,1906,2230,False,1384,185193,105205,56.8083026896265,1.0003403014098202,0.5682763463512127,0.0,1002.5332369942197,1612.4499999999985,185130,183092,0.053472836746728605,3.4696117999847047,,74.19408337068579
4,4,pegasis,261,1979,2218,False,1379,179051,102692,57.35349146332609,1.0003687459843003,0.573746403329888,0.0,920.2189992748368,1462.0,178985,176959,0.057605092374691025,3.834928600001149,,76.53312302839117
5,5,pegasis,286,1867,2201,False,1370,177356,100383,56.599720336498336,1.000310206936227,0.5661727796233523,0.0,902.0795620437956,1547.0,177301,175294,0.056060671869354095,3.6735500000067987,,76.39191643960037
6,6,pegasis,1136,1809,2224,False,1264,180808,93317,51.61110127870449,1.000359626652208,0.516296620062741,0.0,883.0450949367089,1428.0,180743,178709,0.054643505954005744,3.321694199985359,,74.80494382022472
7,7,pegasis,1171,1919,2236,False,1342,184092,100424,54.55098537687678,1.0003369015921317,0.545693636907026,0.0,928.6535022354694,1649.0,184030,181988,0.05732485566019286,3.7702433000085875,,75.90612427358069
8,8,pegasis,1101,1926,2835,False,2130,185661,119463,64.34469274645726,1.0003448331600187,0.6436688093018745,0.0,728.2464788732394,1547.0,185597,182955,0.04773797646407248,3.9201981999794953,,59.16220028208745
9,9,pegasis,1191,1925,2229,False,1389,184423,105392,57.14688514989996,1.0003200190926644,0.5716517324423424,0.0,917.6573074154068,1530.0,184364,182326,0.05399358791357633,3.3770064000273123,,74.3322869955157
10,10,pegasis,187,1803,2217,False,1226,177665,86502,48.688261615962624,1.000388522264015,0.48707178089596614,0.0,842.5676998368679,1462.0,177596,175571,0.0579909373635747,3.7212717999937013,,77.11271415689811
11,11,pegasis,566,1887,2300,False,1311,177021,89234,50.40870857129946,1.0003277521289762,0.5042523013285263,0.0,867.8428680396644,1555.5,176963,174855,0.05380690959110202,3.7027189999935217,,70.0265102129509
12,12,pegasis,1087,1776,2165,False,1139,173243,80869,46.679519518826154,1.0003926663779414,0.4669784899667966,0.0,923.6567164179105,1564.0,173175,171203,0.05489556755851662,3.1736314999870956,,78.37211449676823
13,13,pegasis,731,1948,2237,False,1422,183025,107704,58.84660565496517,1.0003880756911574,0.5886944259212699,0.0,926.3684950773559,1547.0,182954,180911,0.056192002336597,3.7768622000003234,,73.24396782841823
14,14,pegasis,101,1766,2209,False,1318,170772,89339,52.31478228280982,1.0004276533547356,0.5233715487495533,0.0,838.4688922610015,1462.0,170699,168682,0.05584366527929632,3.505312599998433,,73.64886877828054
