run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,leach,240,960,1785,False,8214,96474,62450,64.73246677861393,1.000871459694989,0.6478887851436871,0.0,157.00097394691988,674.0,96390,95496,,,1411.8125,188.2905935050392
1,1,leach,313,803,1841,False,8868,94383,55006,58.27956305690643,1.0008589425462875,0.5832962185319506,0.0,127.54420387911593,594.0,94302,92458,0.5028141700019544,3.457669999974314,,183.27524429967426
2,2,leach,307,986,1739,False,8360,98607,64036,64.94062287667204,1.0009135479155882,0.6499994924733802,0.0,158.1446172248804,674.0,98517,97855,0.5525437928669304,3.58161839999957,,196.8655172413793
3,3,leach,325,934,1871,False,8971,100060,65193,65.15390765540675,1.0008702349634402,0.6521060686385324,0.0,149.81964106565601,634.0,99973,98922,0.49446655954005453,3.4300363000365905,,192.98878205128204
4,4,leach,262,1118,1920,False,8548,106112,70499,66.43829161640531,1.0007733660284825,0.6648967273413185,0.0,170.10084230229293,714.0,106030,105717,0.5813201974601306,4.069831200002227,,196.16605934409162
5,5,leach,286,916,1718,False,8146,91992,60514,65.78180711366205,1.0009901959717522,0.6584694399408059,0.0,153.58347655290942,674.0,91901,90992,0.567248923786108,3.5798376000020653,,189.9586969168121
6,6,leach,295,907,1860,False,8224,98520,59656,60.55217214778725,1.0008838499283776,0.6060569118080319,0.0,149.40260214007782,654.0,98433,97548,0.47986383683987516,3.269845400005579,,187.0999462654487
7,7,leach,296,942,1817,False,8513,98669,61532,62.362038735570444,1.000841904530055,0.6241454161848539,0.0,148.9950663690826,634.0,98586,97660,0.5678299771431256,3.794041599961929,,192.48899889989
8,8,leach,286,1036,1906,False,8492,106668,78358,73.45970675366557,1.0007975005394856,0.7351829090943208,0.0,190.64566650965614,754.0,106583,107083,0.606699738053016,4.186030599987134,,198.22968012585213
9,9,leach,370,924,1887,False,8636,99148,63688,64.23528462500504,1.0009085586222213,0.6429364614670193,0.0,152.58788791106994,654.0,99058,98336,0.4881737283648039,3.345832499966491,,191.04449152542372
10,10,leach,347,804,1838,False,9418,94154,55884,59.353824585253946,1.0009355133629578,0.5940935088129611,0.0,121.5245275005309,574.0,94066,91784,0.5286362157567885,3.5537533999886364,,175.2430668841762
11,11,leach,312,974,1762,False,7255,93358,53263,57.05242185993702,1.0009327658114526,0.5710563840850854,0.0,151.5458304617505,659.9999999999854,93271,92691,0.5650279632562447,3.681538000004366,,188.8156551332955
12,12,leach,300,762,1724,False,6841,81648,45259,55.43185381148344,1.001103509159126,0.5549302336987175,0.0,137.0154948107002,634.0,81558,80493,0.44137936304795783,2.7458179999957792,,165.42782608695651
13,13,leach,272,995,1985,False,8845,97282,64695,66.50253901029996,1.000843621399177,0.6655864197530864,0.0,151.13499152063312,654.0,97200,95911,0.47812698917648183,3.561764399986714,,172.88116817724068
14,14,leach,329,818,1753,False,8005,90724,55290,60.943080111106205,1.000981960611243,0.6100292381530313,0.0,142.61873828856963,614.0,90635,89625,0.5348395664595862,3.4334552999935113,,181.66020524515395
