run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,stub,21,236,2211,False,73085,78852,73085,92.68629838177851,1.0019059236105816,0.9286295138624178,0.0,593.53088869125,1577.0,78702,0,,,3719.2890625,0.0
1,1,stub,23,139,2223,False,55606,62275,55606,89.29104777197912,1.0024144869215292,0.8950663983903421,0.0,463.74135884616766,1357.0,62125,0,0.002486196548842135,0.9011056000017561,,0.0
2,2,stub,22,101,2229,False,58351,64324,58351,90.71419687830358,1.0023373952067816,0.9092623180727397,0.0,451.35828006375215,1317.0,64174,0,0.002588565991732037,0.8974859000300057,,0.0
3,3,stub,23,179,2349,False,60482,69059,60482,87.58018505915231,1.0021767838743851,0.8777082819370474,0.0,537.7589034754142,1577.0,68909,0,0.002948425046386237,0.9931162999710068,,0.0
4,4,stub,23,269,2231,False,78753,85209,78753,92.42333556314473,1.0017634818185024,0.925863224350157,0.0,602.2478000838063,1557.0,85059,0,0.002611288743462467,1.1224178999545984,,0.0
5,5,stub,21,110,2231,False,54133,60306,54133,89.76387092494943,1.002493516856174,0.8998769865017621,0.0,472.6640127094379,1384.9999999998836,60156,0,0.002717383940892768,0.8640470000100322,,0.0
6,6,stub,23,143,2245,False,48893,56296,48893,86.84986499928947,1.0026716061696292,0.8708189363445303,0.0,501.9242222813082,1477.0,56146,0,0.00249559268830568,0.8061814999673516,,0.0
7,7,stub,21,160,2103,False,58741,64978,58741,90.40136661639325,1.002313815018202,0.9061053865613624,0.0,551.1679576445754,1497.0,64828,0,0.0025141162179435246,0.8660081999842077,,0.0
8,8,stub,24,166,2327,False,64081,70159,64081,91.33682065023731,1.0021425816680714,0.9153251724778243,0.0,541.2346405330753,1437.0,70009,0,0.002536555094871657,0.9647768000140786,,0.0
9,9,stub,22,175,2239,False,59770,67379,59770,88.70716395316049,1.0022311799967276,0.889050856029392,0.0,529.4263008198093,1597.0,67229,0,0.0024886605128163603,0.9461645999690518,,0.0
10,10,stub,23,118,2250,False,49012,56391,49012,86.9145785675019,1.0026670934016109,0.8714638786650308,0.0,485.71337631600426,1517.0,56241,0,0.0024707237230005633,0.8113966999808326,,0.0
11,11,stub,22,130,2251,False,54882,62360,54882,88.00833867864016,1.0024111879119113,0.8822054332100948,0.0,481.03082978025583,1417.0,62210,0,0.002601732452132046,0.8970837999950163,,0.0
12,12,stub,20,177,2192,False,61472,69778,61472,88.0965347244117,1.0021543057390705,0.8828632159476073,0.0,536.2718636127017,1497.0,69628,0,0.002517646933046653,0.9507916999864392,,0.0
13,13,stub,21,130,2298,False,55700,62504,55700,89.11429668501216,1.0024056195272155,0.8932867177727171,0.0,491.37450628366247,1477.0,62354,0,0.002386994949951541,0.846422899980098,,0.0
14,14,stub,20,243,2339,False,65774,71325,65774,92.217315106905,1.0021074815595363,0.9241166139796276,0.0,577.070544592088,1597.0,71175,0,0.002511538481578613,0.9784643999882974,,0.0
