run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,pegasis,1014,2065,2438,False,1652,292509,176523,60.3478867316903,1.0002940945137695,0.6036563471409567,0.0,1401.7282082324455,2363.0,292423,290270,,,1586.3359375,226.17917179171792
1,1,pegasis,1302,1960,2235,False,1227,283014,141362,49.94876578543818,1.0003428567389023,0.4996589105638756,0.0,1485.0546047269763,2459.9000000000005,282917,280969,0.15055983880145746,5.907744799973443,,247.21914132379248
2,2,pegasis,1035,1934,2330,False,1241,285404,143761,50.37105296351838,1.0003364784723878,0.5038800173847211,0.0,1481.164383561644,2329.0,285308,283263,0.15118142453284797,5.850749199977145,,239.4148434148434
3,3,pegasis,223,2057,2242,False,1225,295421,151114,51.1520846520728,1.0003013557623286,0.5116749962753783,0.0,1553.6751020408162,2261.0,295332,293370,0.14304855149787382,5.448317100002896,,246.0218457423094
4,4,pegasis,93,2069,2250,False,1451,293177,179308,61.16032294484219,1.0002763599639708,0.6117722520948767,0.0,1485.2680909717437,2227.0,293096,291126,0.15267263399747372,5.762474599992856,,247.57974233673923
5,5,pegasis,866,1923,2235,False,1279,285854,150291,52.57614026740923,1.0002834417527198,0.5259104254075787,0.0,1466.7185301016418,2346.0,285773,283819,0.14687200508072926,5.743152499955613,,234.58542039355993
6,6,pegasis,363,1991,2258,False,1271,286530,148117,51.69336544166405,1.0003316633791262,0.5171051023792483,0.0,1494.2210857592447,2448.0,286435,284466,0.1417945105664518,5.269530499994289,,246.03674192120408
7,7,pegasis,1056,2037,2232,False,1326,288610,160520,55.61830844392086,1.0003188709196653,0.5563604350508461,0.0,1446.371794871795,2176.0,288518,286571,0.14969256532512376,5.671512899978552,,249.77295118674428
8,8,pegasis,756,2005,2265,False,1385,291043,164185,56.41262631295032,1.0003024522692512,0.5642968843979309,0.0,1508.6671480144405,2342.5999999999995,290955,288969,0.15125560534880428,5.912929200043436,,240.60194174757282
9,9,pegasis,526,2021,2324,False,1393,289199,158551,54.824186805625196,1.000290541825917,0.5484011552496412,0.0,1521.1888011486,2380.0,289115,287075,0.1353577637083588,5.25405689998297,,232.97462365591397
10,10,pegasis,172,1948,2232,False,1226,284108,143430,50.484322863136555,1.0003133593175104,0.5050014259609392,0.0,1543.852365415987,2414.0,284019,282067,0.14723918574415498,5.627799399953801,,245.29287953425884
11,11,pegasis,1197,1970,2233,False,1188,287596,138314,48.09315845839303,1.0003339130434783,0.4810921739130435,0.0,1566.2895622895624,2397.0,287500,285549,0.1507713969595957,5.810967699973844,,246.58863025962398
12,12,pegasis,1192,2025,2238,False,1216,288036,144916,50.31176658473247,1.0003368769079561,0.5032871545709334,0.0,1542.9736842105262,2414.0,287939,285980,0.14935332720008623,5.307387399952859,,240.75256811076375
13,13,pegasis,718,1954,2233,False,1254,285537,147613,51.69662775752354,1.000350340004975,0.517147391543493,0.0,1488.3676236044657,2329.0,285437,283490,0.14510004529596082,5.572916699980851,,247.88943598925692
14,14,pegasis,282,2078,2264,False,1493,291622,181069,62.09030868727326,1.000336164432431,0.6211118124065257,0.0,1558.5344943067648,2346.0,291524,289534,0.14479430374395408,5.842677899985574,,239.10331125827815
