n_nodes,field_side,protocol,n_censored_runs,fnd_mean,fnd_std,hnd_mean,hnd_std,lnd_mean,lnd_std,throughput_total_mean,throughput_total_std,readings_attempted_total_mean,readings_attempted_total_std,readings_delivered_total_mean,readings_delivered_total_std,pdr_percent_mean,pdr_percent_std,reporting_rate_mean,reporting_rate_std,data_yield_mean,data_yield_std,mean_residual_energy_final_mean,mean_residual_energy_final_std,mean_latency_ms_mean,mean_latency_ms_std,p95_latency_ms_mean,p95_latency_ms_std,alive_node_auc_mean,alive_node_auc_std,total_control_packets_mean,total_control_packets_std,mean_setup_ms_mean,mean_setup_ms_std,total_runtime_s_mean,total_runtime_s_std,peak_memory_kb_mean,peak_memory_kb_std,ops_per_round_mean,ops_per_round_std
100,150.0,apteen,15,518.7333333333333,56.337587892310495,2199.133333333333,405.99821721400747,6999.0,0.0,12418.2,1091.2093684139106,37971.13333333333,3167.210531742554,28050.733333333334,3492.9022412124086,73.66388203062415,3.783788836136848,0.1663571626915954,0.0021784302775812903,0.0978671977287147,0.005976826127434753,0.002222117870325177,0.000912667165167622,282.6908402389956,17.12253851393135,822.0,43.29302154257328,285727.26666666666,20714.411034235032,282660.4,23354.270214612636,0.38731921428567445,0.030528646743759345,8.176779564287115,0.6360094686662761,4845.515625,,115.93094285714287,11.357175938316601
100,150.0,dqn,0,559.3333333333334,186.35283993645214,1323.2,64.19523791862268,1534.0,61.59081564185176,5217.266666666666,379.3548031416851,128986.66666666667,5124.030760845922,90954.4,7909.993595807413,70.42385851429404,4.010981721679033,1.0006118954757282,4.570273575084789e-05,0.7046688406777256,0.0401214482906841,0.0,0.0,369.8719160654936,10.098088488061721,954.5333333333328,37.244111071736484,128907.93333333333,5124.938166409796,7985.333333333333,310.0840131933526,0.494120443822351,0.013760632728266962,3.236455285717966,0.1013929607807593,1177.1171875,,8307.512030041893,296.79163317933677
100,150.0,fuzzy_t2,0,393.26666666666665,195.6686217149023,1354.2,61.42498328390958,1449.0666666666666,75.90827798512271,5340.066666666667,380.39856291351396,127101.2,6526.495276946119,93991.13333333333,8053.38987070189,73.88005852061919,3.876643544172337,1.0006665209636614,4.4161156506548945e-05,0.7392923534728997,0.03877904182988558,0.0,0.0,374.09302078755866,9.256725888588049,1028.6666666666667,46.88384837121669,127016.73333333334,6526.081207264397,6423.066666666667,354.3681432527209,4.504258175537161,0.13458920303303912,8.778611464280402,0.4401022509509324,1100.78515625,,2170.0857892770055,99.83089906030706
100,150.0,gcn,0,157.66666666666666,140.58127627139837,1010.0,103.10189135025604,2260.6666666666665,132.9810226346315,4510.466666666666,486.66501630509475,108046.26666666666,9223.86163682208,78229.06666666667,10106.85139939852,72.21180649234745,4.3564356481600734,1.0006311917658672,8.417887614131837e-05,0.7225720808982825,0.04355999038947286,0.0,0.0,371.8116079552639,10.380371423517701,1022.0,71.6339903357936,107978.8,9226.301349945166,7605.933333333333,625.1155855024695,0.7447839335148947,0.03794951363082514,3.911391585724362,0.2732880250263517,1785.900390625,,4386.308338963637,384.08795480287847
100,150.0,leach,0,302.6666666666667,32.83218513825087,925.2666666666667,96.41240781638211,1827.0666666666666,79.55004414712492,8355.733333333334,647.9678636946068,96519.93333333333,6114.494693135398,61021.53333333333,7773.466875639637,63.014638715851696,4.574935229047248,1.000900462072309,8.263525787571423e-05,0.6307116143417854,0.0457581131569205,0.0,0.0,150.7776373655897,16.31214048066803,653.0666666666657,44.419215061352126,96433.53333333334,6116.016909565836,95504.73333333334,6458.0023831640365,0.5277836444109327,0.047907030150195214,3.5493623357074933,0.3460806034476903,1411.8125,,186.6957287801144,9.439482079823321
100,150.0,nsga2,0,1051.8666666666666,67.1627731354066,1292.2,73.26975599015697,1932.6666666666667,111.89131631483593,5233.333333333333,460.4050494117213,135749.73333333334,6048.549985228651,94131.4,8780.44769278391,69.2231335409437,3.892560007292091,1.0007006718907754,3.697887478635145e-05,0.6927154589835272,0.038936158287356706,0.0,0.0,375.945828330571,8.106902745482742,608.6666666666666,20.655911179772893,135654.86666666667,6048.495383938373,7303.6,342.8724877518505,99.85604418698017,10.378161619778458,195.01629317856194,21.883260057546686,1637.3212890625,,76690.84914011807,3486.4864284897226
100,150.0,pegasis,0,814.6,415.5049939531413,1886.5333333333333,75.05984913641215,2262.0666666666666,160.97669159880022,1371.8,222.7388605519926,180626.66666666666,4615.991205529297,98537.86666666667,9849.284178969314,54.48601263651884,4.47843950391323,1.0003538518037292,3.5568333471042476e-05,0.5450524525876397,0.044794539083186855,0.0,0.0,905.0003961583496,68.96648063051104,1531.5299999999997,66.87522443220004,180562.86666666667,4618.126628014974,178493.4,4566.702151756467,0.05544253833492669,0.002891919965277235,3.630490649998787,0.22240084988225498,1424.21875,,74.07269894917076,4.565118377584348
100,150.0,som,0,341.73333333333335,63.22800765784853,1267.9333333333334,127.98630879158614,2263.0,89.30125579024231,4785.866666666667,392.7476228293371,125883.53333333334,6126.000371562261,87300.13333333333,7599.081916978681,69.26324688583033,3.527109920271774,1.000637492236579,4.553107037624079e-05,0.6930734625207141,0.03528191393001507,0.0,0.0,379.10604090093454,14.829653031477985,560.6666666666666,33.52326839390103,125803.53333333334,6126.3069960232815,6908.733333333334,300.03058574244125,29.807691049585056,2.4786532983899803,69.83988902856696,4.013680854996755,1518.7744140625,,4348.471821583536,385.76176831342605
100,150.0,stub,0,21.533333333333335,1.4573295865416045,146.13333333333333,36.75957925040311,2215.266666666667,73.8825967006987,38808.666666666664,5841.660755380475,43644.666666666664,5652.688041563774,38808.666666666664,5841.660755380475,88.69259133478133,2.795106776693552,1.002335538392457,0.00032528584686944715,0.8889915334713346,0.027824616319940626,0.0,0.0,343.05401980773786,28.562187660153057,983.6666666666666,101.32456102380443,43544.666666666664,5652.688041563774,0.0,0.0,0.002491916213825847,0.00013247750654599394,0.680113792855991,0.06191269377269508,2678.078125,,0.0,0.0
100,150.0,teen,15,549.7333333333333,52.22816244499659,2257.2,404.054310352316,6999.0,0.0,12174.866666666667,1031.8494399216713,35715.333333333336,2941.334577234983,26380.133333333335,3238.0412480092846,73.65999525668664,3.7679556267817436,0.15321042851850156,0.00234040803779852,0.08859476932536994,0.005481913235405797,0.004007622257114313,0.0011837270416872182,294.1953571387304,17.792354218137366,828.6666666666666,45.01851470969101,296852.6,20740.14027986724,294276.86666666664,23610.856325206078,0.40477993881403546,0.034297704064298315,8.334957428567577,0.684264863204759,4858.7890625,,120.6110380952381,11.50678404430086
