run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,teen,398,2997,6999,True,9986,20543,16452,80.08567395219784,0.15278081406684826,0.09720589191073507,0.014398307884712358,185.62126977768875,594.0,169249,141896,,,4736.140625,33.670857142857145
1,1,teen,439,2076,6999,True,9437,18513,15409,83.23340355425917,0.15049161888385382,0.09961019567789105,0.010672037752600535,177.8933983257391,574.0,154693,127012,0.21250041417079046,4.356359000026714,,29.27642857142857
2,2,teen,352,1612,6999,True,7629,15589,11502,73.78279556097247,0.15425971220736318,0.09134080874178076,0.011912398012266184,146.62419714248264,554.0,125924,98278,0.16382124282452942,3.4084967999951914,,22.518142857142855
3,3,teen,348,2062,6999,True,8143,17165,12855,74.89076609379552,0.1493437955697521,0.08926463440038886,0.007336010925851857,167.2314871668918,594.0,144010,118539,0.16456631447155295,3.3890938000404276,,28.006285714285713
4,4,teen,504,1905,6999,True,7107,15870,10686,67.33459357277883,0.15370871683811585,0.08265140382086782,0.008053486367999262,147.28310116786267,574.0,129290,103084,0.16847451404568606,3.511479999986477,,24.729285714285716
5,5,teen,437,2321,6999,True,9442,19101,15363,80.43034396104916,0.15294748534875705,0.09807714406097981,0.011971312450730378,173.35511544164373,574.0,156642,128937,0.19196657172038353,3.902607000025455,,30.35742857142857
6,6,teen,490,2738,6999,True,10387,20612,17593,85.35319231515622,0.15007663144309108,0.10136669009783474,0.006656993919955037,198.27572927698085,634.0,173558,147626,0.20837147165522246,4.239619400002994,,34.882285714285715
7,7,teen,396,1605,6999,True,7390,15124,10583,69.9748743718593,0.1504617403690722,0.08468974568268754,0.018944948879487205,132.1978349120433,494.0,124962,96729,0.1533535715841156,3.2184539000154473,,22.815714285714286
8,8,teen,444,1673,6999,True,5963,13910,8885,63.874910136592376,0.14843683156795975,0.07601943907322165,0.014124738362225601,142.16484990776453,554.0,116878,93231,0.14266711419414996,3.0123916000011377,,22.64742857142857
9,9,teen,519,2257,6999,True,7915,17025,12903,75.7885462555066,0.15558726673984632,0.09442371020856202,0.002427676448024453,173.66885660138976,594.0,136650,112263,0.15878608595812693,3.274723000009544,,27.244714285714284
10,10,teen,388,2096,6999,True,8563,16770,13477,80.36374478234943,0.15055544798009138,0.09665296872422671,0.00597001543841672,165.30690178675698,554.0,139437,112541,0.18597188582810173,3.845780699979514,,26.422
11,11,teen,387,1325,6999,True,6306,13596,8780,64.57781700500146,0.14726297454917286,0.07608384821358938,0.005796410286991866,129.8268315889629,474.0,115399,89166,0.1405904573288613,2.9615182999987155,,20.498571428571427
12,12,teen,342,2485,6999,True,9157,18845,14806,78.56725921995225,0.15219753721505963,0.09520625020094525,0.00839746114819871,175.24767937097303,594.0,155515,127767,0.20396961415618925,4.174892299983185,,29.67
13,13,teen,480,1880,6999,True,8537,17048,13315,78.1030032848428,0.14822858881956644,0.09209816426190048,0.015394410742447635,163.94154855335597,554.0,144574,116030,0.17507970014620305,3.630452899960801,,27.52842857142857
14,14,teen,445,1536,6999,True,8323,15953,12397,77.70952172005265,0.14605398391999358,0.09036438781534963,0.017354549202194498,150.35648203772678,494.0,137189,107571,0.17182301458836133,3.5514907999895513,,24.370857142857144
