run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,leach,129,748,1846,False,10997,40002,31131,77.82360881955903,1.0011512663930324,0.7791320452497748,0.0,56.90215513321815,334.0,39956,31434,,,1524.640625,30.960476448294532
1,1,leach,162,565,1741,False,9830,35658,27437,76.94486510740927,1.0012354691975065,0.7703992811815578,0.0,55.98677517802645,314.0,35614,28142,0.1883865093844959,1.2478731999872252,,29.510907003444316
2,2,leach,151,442,1852,False,8802,29799,21035,70.58961710124501,1.0015460625819246,0.7069875306691762,0.0,47.53158373097023,254.0,29753,22179,0.14494911087018472,1.0672181000118144,,22.07393416082029
3,3,leach,202,616,1551,False,7829,34901,24356,69.78596601816567,1.001348482240202,0.698800711539565,0.0,62.68476178311406,374.0,34854,28833,0.16960695818889907,0.9754717000178061,,35.07667525773196
4,4,leach,174,561,1835,False,7752,31794,20013,62.94583883751651,1.0014489101675697,0.6303704170341439,0.0,51.45343137254902,274.0,31748,24973,0.13961083895358417,1.001230800000485,,26.21677559912854
5,5,leach,131,622,1727,False,10257,36955,28303,76.58774184819374,1.0013276973933778,0.7668942719341029,0.0,55.04163010626889,314.0,36906,28915,0.18856151608040952,1.2404773000162095,,31.13310185185185
6,6,leach,152,703,1694,False,9952,40116,32846,81.8775550902383,1.0011230066631729,0.8196950413016895,0.0,66.63112942122187,394.0,40071,33004,0.17649020648020208,1.0993320000125095,,36.08613569321534
7,7,leach,154,461,1786,False,8344,30106,19363,64.31608317278948,1.0014969561890823,0.6441236153155251,0.0,46.45805369127517,234.0,30061,22955,0.14282137579761475,0.9920613000285812,,24.496362618914382
8,8,leach,187,446,1817,False,6920,28433,16803,59.09682411282664,1.0016204600697503,0.5919258815655053,0.0,48.43135838150289,254.0,28387,22252,0.14477524646671594,1.0189650999964215,,24.134213421342135
9,9,leach,136,570,1566,False,7511,31749,23256,73.24955116696589,1.0015457413249211,0.733627760252366,0.0,62.92344561310079,354.0,31700,25753,0.15357211270817123,0.9012423999956809,,31.467772814294833
10,10,leach,149,552,1553,False,8455,32723,24551,75.02673960211472,1.0014077179667655,0.7513235609144047,0.0,58.332229450029565,334.0,32677,26186,0.1737109395993593,1.0269373999908566,,31.534749034749034
11,11,leach,133,384,1576,False,6724,25856,15360,59.4059405940594,1.0018210701693209,0.5951412298035569,0.0,45.61451516954194,254.0,25809,19608,0.14204191520559728,0.8814824000000954,,22.97400126823082
12,12,leach,139,637,1766,False,9299,35706,26915,75.37948804122556,1.0012899607403254,0.7547672462142456,0.0,58.366706097429834,334.0,35660,28384,0.14838755047623434,0.9938224999932572,,29.05659309564233
13,13,leach,148,504,1882,False,9451,34996,25527,72.94262201394444,1.0013161659513592,0.7303862660944206,0.0,53.960215850174585,314.0,34950,27447,0.15400594757672992,1.1077013000031002,,27.474243228890067
14,14,leach,178,441,1743,False,9091,32760,23175,70.74175824175825,1.0013755158184319,0.7083906464924347,0.0,50.9919700802992,294.0,32715,25571,0.17256588331843437,1.1364465999649838,,26.723050458715598
