n_nodes,field_side,protocol,n_censored_runs,fnd_mean,fnd_std,hnd_mean,hnd_std,lnd_mean,lnd_std,throughput_total_mean,throughput_total_std,readings_attempted_total_mean,readings_attempted_total_std,readings_delivered_total_mean,readings_delivered_total_std,pdr_percent_mean,pdr_percent_std,reporting_rate_mean,reporting_rate_std,data_yield_mean,data_yield_std,mean_residual_energy_final_mean,mean_residual_energy_final_std,mean_latency_ms_mean,mean_latency_ms_std,p95_latency_ms_mean,p95_latency_ms_std,alive_node_auc_mean,alive_node_auc_std,total_control_packets_mean,total_control_packets_std,mean_setup_ms_mean,mean_setup_ms_std,total_runtime_s_mean,total_runtime_s_std,peak_memory_kb_mean,peak_memory_kb_std,ops_per_round_mean,ops_per_round_std,density_per_ha
100,100.0,fuzzy_t2,0,1453.6666666666667,56.19566158479123,2002.7333333333331,27.64950701360221,2111.266666666667,48.48190629601148,9049.133333333331,269.8419819785188,191710.7333333333,3143.453116437097,175387.66666666666,5215.704823849199,91.4755583658381,1.778719973432071,1.0003963670031637,2.3815614809040105e-05,0.9151182296524426,0.017797849852589,0.0,0.0,402.1934773807136,2.779495075547452,1031.3333333333333,49.49266419908924,191634.8,3143.7949133400634,9641.733333333334,218.51788637698897,4.578687503502974,0.0867191900643091,12.97137829285514,0.2351003631166967,1610.0947265625,,2293.300221479603,37.67665292475802,100.0
100,100.0,gcn,0,370.6,118.97106490955808,1828.6666666666667,65.9758252984343,3187.2,139.13621280703924,8672.666666666666,359.7885622470641,180643.6,3907.335094774588,163843.6,6162.914278164187,90.6936142077362,2.538394149401154,1.000199486757109,3.6004055721799546e-05,0.9071169033934682,0.0253826271100267,0.0,0.0,393.0386489163585,4.85969425994612,991.3333333333334,87.46155618055174,180607.66666666663,3911.185857195207,12181.066666666668,341.0260707810782,0.8303994855704807,0.0262297847241727,6.223306792858888,0.1790681179974694,2366.376953125,,5466.5000139015365,241.6438631012012,100.0
100,100.0,leach,0,1034.4,44.23766979138287,1682.0666666666666,24.90400617992061,2179.6666666666665,80.78071434150486,11048.066666666668,470.4727814605624,167022.93333333332,2687.727624025988,146318.93333333332,5017.072459778378,87.590216052815,2.0789056928606047,1.0003942057300397,2.923686483647209e-05,0.8762473552655542,0.0207928114261459,0.0,0.0,273.6361719684059,9.367076558528568,839.5999999999985,18.870990586462412,166957.13333333333,2687.716074148848,171435.2,2863.951595760156,0.7516269973414309,0.0530544648085767,6.0197290428498365,0.2868028735070743,1719.4921875,,330.19118901555726,14.991306470019186,100.0
100,100.0,nsga2,0,1872.2,31.760712478514357,1966.1333333333332,24.74979557395133,2695.733333333333,296.58110590688744,9656.133333333331,406.4133832629508,200739.13333333333,2069.092619161034,179667.93333333332,5044.74336692118,89.49363467148969,1.892202552141148,1.0004088109693887,2.323374625044496e-05,0.8953020923377571,0.0189238897346818,0.0,0.0,386.76317243681183,11.355037869715431,568.6666666666666,14.074631010979935,200657.13333333333,2071.434074212724,10790.666666666666,199.46881842485936,98.63310062625642,11.156788042349769,268.9459001571564,33.590596170544714,2132.7353515625,,86687.15375103142,10170.227333497529,100.0
100,100.0,pegasis,0,1610.4666666666667,325.7726785585895,2200.6,8.650350942509293,2595.0666666666666,367.9701980686298,2225.266666666667,387.65383428788016,216530.46666666667,1632.0076972274132,181929.26666666663,6248.665760060494,84.00987927779788,2.4521997769448527,1.0002417408980029,2.5602115820816425e-05,0.8403019502337216,0.0245310574708395,0.0,0.0,1063.419999233822,144.7881617171807,1621.9133333333332,15.56042905516907,216478.13333333333,1631.3575795578824,214056.66666666663,1498.619920682581,0.0449118306761992,0.005215832858668,4.060655728572913,0.210822562273641,1579.53125,,60.0258569167563,7.942454643425607,100.0
100,100.0,som,0,964.8,141.87882153443482,1990.2666666666669,25.91322515811643,2877.866666666667,112.29671580661824,9389.733333333334,295.2779481550674,196974.13333333333,2682.5877662826847,175679.53333333333,5203.698229784915,89.18006315623825,1.9247187188067747,1.0003249000071763,2.2480742572562564e-05,0.8920902088809438,0.0192448621674158,0.0,0.0,388.0078331938632,7.543252115633361,540.6666666666666,24.688535993934707,196910.2,2685.0768331651143,10664.0,199.01040891657613,36.17940687954598,2.683676651916019,107.77418907856918,5.999243321532311,2020.2197265625,,6187.331378403817,247.32430964241223,100.0
100,100.0,stub,0,111.53333333333332,11.331792612359433,1156.8666666666666,216.09715628018097,3207.0,68.58571279792899,129176.46666666666,8383.26169788574,133158.33333333334,8297.428256192798,129176.46666666666,8383.26169788574,96.998062820086,0.7178871706952719,1.0007542804235745,4.7026752667462095e-05,0.9707121839010614,0.0071725147645953,0.0,0.0,600.3800920434696,21.509796685327387,1477.0,38.54496446637726,133058.33333333334,8297.428256192798,0.0,0.0,0.0025557234881597,9.3706419755721e-05,1.6180807214197035,0.0774744365968453,6171.703125,,0.0,0.0,100.0
100,100.0,teen,15,2200.5333333333333,148.0998054723651,5592.0,182.40770660411096,6999.0,0.0,21247.4,625.2891673914901,64507.0,1759.2300669814135,58590.8,2261.2677291415857,90.81312504366043,1.7228966805961403,0.1545235973053757,0.0014889039402833,0.1093435754984207,0.0028484934007587,0.0063882037714977,0.0017921977524564,418.83018231654495,4.745307700554443,991.3333333333334,33.69329451445933,535745.0,10879.92897823458,574142.7333333333,12528.72920512045,0.7578798458669144,0.0291334126692361,15.64713354286089,0.6066614989067562,5222.2265625,,307.2294857142857,10.46888954124659,100.0
150,100.0,apteen,15,1992.4,88.8415925759358,4933.333333333333,187.49920634752667,6999.0,0.0,28343.8,731.3959451428676,94548.26666666666,1457.445488648187,85762.4,2298.931453647853,90.6986816159283,1.5020608177064736,0.1679674916649129,0.0012752166875646,0.1204986158888235,0.0017581322007325,0.0004579194153027,0.0003150833599448,429.5520911973655,4.36014481173907,983.3333333333334,14.864467059144127,711668.4,12836.767666133312,771461.3333333334,14766.101645645129,1.0141378755334347,0.0286401350036435,23.668971614276025,0.6199916099983692,5505.0859375,,615.3638666666667,17.857749056687478,150.0
150,100.0,dqn,0,1537.1333333333334,30.18955984789317,1956.4666666666667,31.92819324373873,2436.733333333333,46.15883550565477,14544.466666666667,286.90736849240744,296299.2,2944.8517838036314,266506.93333333335,7221.51539762225,89.9367672954774,1.8808897037916803,1.0003268629697737,1.5857362996181715e-05,0.8996616600502897,0.0188159808432502,0.0,0.0,380.7707623302007,3.327938309682113,1016.6666666666666,31.95234546871921,296202.4,2945.791254363709,17681.6,195.7114494059339,0.6670093898327967,0.0065685965926132,7.130992185715253,0.1115934069580804,2097.533203125,,18073.018262291636,301.9691657786862,150.0
