round,alive_nodes,num_ch,total_residual_energy,mean_residual_energy_all,mean_residual_energy_alive,packets_sent,packets_received_bs,readings_attempted,readings_delivered,control_packets,energy_consumed_round,mean_latency_ms,setup_time_ms,ops_count
0,100,7,99.97444464748061,0.9997444464748061,0.9997444464748061,31,7,24,24,114,0.025555352519442465,299.7142857142857,1.1292000417597592,651
1,100,4,99.95490816083289,0.9995490816083289,0.9995490816083289,18,3,14,13,108,0.01953648664773261,580.6666666666666,1.1425000266171992,384
2,100,6,99.93372792329559,0.9993372792329559,0.9993372792329559,19,6,14,14,112,0.021180237537357427,347.3333333333333,1.0612000478431582,564
3,100,6,99.90187875800373,0.9990187875800374,0.9990187875800374,24,4,18,10,112,0.03184916529190847,334.0,1.0335000115446746,564
4,100,7,99.86193090203288,0.9986193090203288,0.9986193090203288,24,5,20,15,112,0.03994785597085744,302.0,1.1541999992914498,651
5,100,6,99.84003195810654,0.9984003195810653,0.9984003195810653,20,5,15,15,112,0.02189894392639624,374.0,1.0371999815106392,564
6,100,5,99.80876101829172,0.9980876101829171,0.9980876101829171,20,4,17,13,110,0.031270939814867116,399.0,1.1769999982789159,475
7,100,11,99.77351972326768,0.9977351972326768,0.9977351972326768,26,8,19,14,122,0.03524129502408618,191.5,1.1155999964103103,979
8,100,3,99.75461074796353,0.9975461074796352,0.9975461074796352,17,3,14,14,106,0.018908975304174708,680.6666666666666,1.0389999952167273,291
9,100,4,99.73183708319311,0.9973183708319311,0.9973183708319311,16,2,13,9,108,0.02277366477045717,774.0,1.1127000325359404,384
10,100,5,99.70670008317352,0.9970670008317352,0.9970670008317352,17,3,13,9,110,0.025137000019615996,387.3333333333333,1.1955000227317214,475
11,100,3,99.69100969901484,0.9969100969901484,0.9969100969901484,16,3,14,14,106,0.015690384158698722,680.6666666666666,1.0392999975010753,291
12,100,2,99.67537866355414,0.9967537866355414,0.9967537866355414,14,2,12,12,104,0.01563103546072836,1014.0,1.025000005029142,196
