protocol,n_censored_runs,fnd_mean,fnd_std,hnd_mean,hnd_std,lnd_mean,lnd_std,throughput_total_mean,throughput_total_std,readings_attempted_total_mean,readings_attempted_total_std,readings_delivered_total_mean,readings_delivered_total_std,pdr_percent_mean,pdr_percent_std,reporting_rate_mean,reporting_rate_std,data_yield_mean,data_yield_std,mean_residual_energy_final_mean,mean_residual_energy_final_std,mean_latency_ms_mean,mean_latency_ms_std,p95_latency_ms_mean,p95_latency_ms_std,alive_node_auc_mean,alive_node_auc_std,total_control_packets_mean,total_control_packets_std,mean_setup_ms_mean,mean_setup_ms_std,total_runtime_s_mean,total_runtime_s_std,peak_memory_kb_mean,peak_memory_kb_std,ops_per_round_mean,ops_per_round_std
dqn,0,1472.0,51.74456493198102,1929.8,36.5814160469493,2334.2,35.414686219137955,8995.4,242.30002063557487,193626.0,1915.141378593236,173979.2,6378.949537345471,89.84109472570961,2.7170845737318583,1.0003358378591911,2.2008450333788323e-05,0.8987128852406988,0.027189180434040356,0.0,0.0,401.33994370847006,4.270592073946882,902.0,38.98717737923585,193561.0,1915.1399426673759,12024.0,125.40733630852702,2.13760801821578,0.010528596729823354,35.16973320000106,0.5759412555472616,1845.885546875,26.315534216481062,8227.700691879625,92.27252651224825
gcn,0,294.0,173.66058850527946,1843.4,65.80881399934206,3250.8,127.61347891190805,8724.8,298.74102496978884,181832.8,368.54741893004757,164801.6,5611.632053155303,90.6324708990045,3.03704113523936,1.0001859050550959,2.8275761395517838e-05,0.9064929892475846,0.030367991816044063,0.0,0.0,392.826008189164,4.83906328300077,946.0,68.70225614927067,181799.0,366.8092147152249,12379.8,89.05447770887211,2.831872749376344,0.13498618964368217,37.26188471999485,0.9772562269629309,2428.9689453125,78.06039177374296,5360.825394527609,248.96785081936798
som,0,908.2,156.7536283471614,1994.8,20.89736825535694,2895.8,118.03474064867513,9544.2,289.61906014625487,198766.2,2391.1946177590817,176687.6,6626.767824512943,88.87701068398272,2.584714689411651,1.0003101194386539,1.836889574105653e-05,0.8890454883385802,0.025844760136132724,0.0,0.0,383.8300572570416,7.973218286104724,538.0,21.908902300206645,198704.6,2392.7158836769568,10764.2,224.6490596463738,232.60617162904654,8.305313770586041,702.8798757200013,7.684288177393286,2166.443359375,83.84508353817509,6229.46425538674,164.79958468994005
