run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,dqn,1461,1877,2280,False,8681,191194,166463,87.06497065807504,1.000334850625229,0.8709412441793544,0.0,398.3658564681488,954.0,191130,11855,2.12976598011745,34.452264099993045,1804.251953125,8374.903112669881
1,1,dqn,1530,1918,2348,False,8797,193078,168093,87.05963393032867,1.0003315821650243,0.8708850135223352,0.0,396.5758781402751,854.0,193014,11988,2.125653554363277,35.0029085999995,1848.328125,8216.767134951044
2,2,dqn,1448,1926,2318,False,9206,192714,178342,92.54231659350125,1.000352979039274,0.9257498209150462,0.0,401.9839235281338,914.0,192646,11981,2.135737128264109,34.87396130000707,1840.40625,8234.341957740406
3,3,dqn,1517,1958,2359,False,9204,195731,180921,92.43349290608029,1.0003577616387527,0.92466562063978,0.0,407.7005649717514,874.0,195661,12133,2.1478250847317444,35.77529879999929,1867.0029296875,8187.971186440678
4,4,dqn,1404,1970,2366,False,9089,195413,176077,90.1050595405628,1.000302015827677,0.9013227269469783,0.0,402.07349543404115,914.0,195354,12163,2.149058343602319,35.74423320000642,1869.4384765625,8124.520067596113
