protocol,n_censored_runs,fnd_mean,fnd_std,hnd_mean,hnd_std,lnd_mean,lnd_std,throughput_total_mean,throughput_total_std,readings_attempted_total_mean,readings_attempted_total_std,readings_delivered_total_mean,readings_delivered_total_std,pdr_percent_mean,pdr_percent_std,reporting_rate_mean,reporting_rate_std,data_yield_mean,data_yield_std,mean_residual_energy_final_mean,mean_residual_energy_final_std,mean_latency_ms_mean,mean_latency_ms_std,p95_latency_ms_mean,p95_latency_ms_std,alive_node_auc_mean,alive_node_auc_std,total_control_packets_mean,total_control_packets_std,mean_setup_ms_mean,mean_setup_ms_std,total_runtime_s_mean,total_runtime_s_std,peak_memory_kb_mean,peak_memory_kb_std,ops_per_round_mean,ops_per_round_std
apteen,5,2220.0,93.69631796394135,5416.0,198.723425896395,6999.0,0.0,21661.6,631.9349650082672,69871.6,937.1847736705927,63197.2,2258.0055801525377,90.43347773030902,2.42364065511782,0.16784970162164187,0.0014208410373297501,0.12035383757897185,0.003383504771153673,0.002779172636045861,0.0014153493033449243,407.20416493965877,6.34735972807559,982.0,33.46640106136302,525031.6,7350.809397610579,561870.0,8520.403218158164,5.105770860022,0.08670601972671665,104.99716872000135,1.2598061418297894,5244.0984375,27.118464569467584,302.5710857142857,6.278084940196843
fuzzy_t2,0,1463.2,71.14211129844264,2006.8,38.54477915360263,2135.8,46.4510495037518,9093.4,339.41317004500576,193122.8,3933.159378921734,175915.2,7294.657819253759,91.0678245934032,2.426768787856455,1.0003866449956733,1.7913716732077937e-05,0.9110302698509504,0.024273082262670127,0.0,0.0,401.562226557712,2.0520822339730778,1010.0,49.79959839195493,193048.2,3934.1145382411023,9769.8,288.0810649799809,29.138303065028367,0.7884960665573536,93.88848375999369,1.495968518658776,1652.578515625,35.67078822481785,2280.9503398217034,40.95470622848647
leach,0,1039.8,46.37564015730673,1698.2,18.267457403809647,2158.2,96.73778992720477,11021.4,601.4618026109389,168430.0,2052.8164798637017,146983.4,5534.092003210644,87.25343127096805,2.6009936728105787,1.0003991916042232,3.902155166467229e-05,0.8728830106976823,0.026036648305389987,0.0,0.0,275.7605441986997,12.147699576196116,830.7999999999956,15.849290204931567,168362.8,2052.9448847935496,172989.4,2012.770677449371,5.601117634351866,0.22850133242013043,52.58880469999858,0.7327053060118938,1765.5671875,76.28634959814086,337.25468467744383,12.103337413857984
nsga2,0,1877.6,27.061042108536764,1976.4,4.277849927241488,2826.4,183.4728862802349,9797.4,341.09866607772005,201816.2,949.0912495645506,180298.4,5630.575796488312,89.33125726449857,2.4746125308085056,1.0003995906639616,1.6431941254975487e-05,0.8936692579322336,0.024743591764573906,0.0,0.0,382.4430114651818,4.17229091721909,562.0,10.954451150103322,201735.6,951.7995061986531,10938.0,127.82800945019835,408.5459084289677,10.75674525844478,1185.4629629999922,56.702696651136414,2329.6923828125,124.88962085577442,82394.42140287616,5441.726057134645
pegasis,0,1729.0,175.73132902245973,2204.6,4.9295030175464944,2669.2,343.78801607967665,2293.6,371.5074696422671,217483.0,615.4132757749056,182999.6,3996.530908175239,84.14258659242475,1.7170341607203066,1.0002290449208353,2.9429880434338986e-05,0.8416182375916383,0.017152783459214893,0.0,0.0,1044.9466284846453,162.74657875770865,1628.9399999999998,7.827387814590275,217433.2,616.1210919940982,214935.8,799.5931465439157,0.6246720233459297,0.07593977530497437,41.32549206000404,1.011203304047692,1757.1958984375,230.29441348359282,57.69351156409027,7.692241469156533
stub,0,111.8,4.43846820423443,1280.4,299.90465151444386,3271.4,59.239345033516365,133575.4,8754.675225272495,137881.6,8322.39669806721,133575.4,8754.675225272495,96.85451874380298,0.9070096797859336,1.0007278885577053,4.354517751203238e-05,0.9692500148191423,0.00905473728509369,0.0,0.0,611.4258098397844,18.01047794144082,1485.0,33.46640106136302,137781.6,8322.39669806721,0.0,0.0,0.007852441648641316,0.0003262411921424228,24.392041559994688,0.7452031107660272,6307.8859375,292.35375349291564,0.0,0.0
teen,5,2259.2,161.2194157041887,5687.2,179.1987723172232,6999.0,0.0,21468.6,549.5073247919448,65418.2,963.1218510655856,59153.8,2119.409162950845,90.40917665801123,2.3382953715828143,0.15475397029129132,0.001470503161173558,0.1089959735974676,0.0031838181690165774,0.005432634319908798,0.0024360969747927548,417.89434326662706,5.503946375516168,982.0,41.47288270665544,542656.4,7080.737341548548,581880.4,8083.497343353309,5.489877951382992,0.12792020520143946,111.74753945999547,3.1043904253912267,5250.95625,24.704436066766494,313.9469142857143,6.368398544887922
