run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,dqn,1598,2152,2957,False,11321,224252,221818,98.9146139164868,1.0002542429581391,0.9893976226053213,0.0,405.96007419839236,874.0,224195,14280,,,2312.166015625,7389.444557133198
1,1,dqn,1662,2224,3051,False,11584,225187,223720,99.34854143445226,1.0002620731317295,0.9937457801783874,0.0,400.3449585635359,834.0,225128,14535,0.4752040628223591,5.850925900042057,,7236.2021625163825
2,2,dqn,1614,2220,3075,False,11548,224573,223604,99.56851446968247,1.000267245103847,0.995951236676718,0.0,401.353654312435,834.0,224513,14451,0.4716216195312659,5.827930600033142,,7066.199609882965
3,3,dqn,1641,2227,3031,False,11456,225180,224159,99.5465849542588,1.0002531949201103,0.9957178964388357,0.0,405.4315642458101,834.0,225123,14430,0.4847323553302475,5.895768799993675,,7163.345976253298
4,4,dqn,1580,2204,3198,False,11595,224966,224109,99.61905354586915,1.0002534358340485,0.9964430058379167,0.0,400.64769297110826,854.0,224909,14668,0.4741253516207082,6.085673800029326,,6747.186933416693
5,5,dqn,1649,2210,3030,False,11451,224401,222297,99.0623927700857,1.0002629913257437,0.9908844532009164,0.0,402.35385555846653,874.0,224342,14385,0.48274632187434835,5.919702800048981,,7169.275816562191
6,6,dqn,1575,2235,3070,False,11557,224336,223432,99.59703302189573,1.0002630675459365,0.9962323376895535,0.0,400.7526174612789,854.0,224277,14382,0.4953625536524063,6.041435300023295,,7074.63106479974
7,7,dqn,1757,2191,2942,False,11424,224802,223942,99.61744112596863,1.0002714235497752,0.9964447964545855,0.0,406.1498599439776,854.0,224741,14302,0.4915975880077488,5.923379400046542,,7457.915392456677
8,8,dqn,1464,2218,3234,False,11595,224550,223535,99.5479848586061,1.0002405388069275,0.9957193001211603,0.0,399.65243639499784,894.0,224496,14708,0.45810800567168564,5.968369300011545,,6612.8126738794435
9,9,dqn,1639,2225,3109,False,11588,224873,223902,99.56820071773845,1.0002668884806483,0.9959477432354891,0.0,400.52916810493616,874.0,224813,14581,0.48543279777188153,5.994674299960025,,7015.713826366559
10,10,dqn,1595,2207,3104,False,11617,225136,223962,99.47853741738328,1.000208806294399,0.9949930916215364,0.0,399.64689678918825,874.0,225089,14655,0.478389758306245,5.988923299999442,,7060.723027375201
11,11,dqn,1666,2230,3022,False,11475,224524,223586,99.58222728973296,1.0002583910258123,0.9960795844359502,0.0,403.7864923747277,854.0,224466,14353,0.48570651620327,5.891036799992435,,7195.051604366523
12,12,dqn,1667,2219,2877,False,11429,224194,223229,99.56956921237857,1.000227533315785,0.9959222460661274,0.0,404.71134832443784,874.0,224143,14266,0.48975357872384123,5.771016900020186,,7671.592425295344
13,13,dqn,1572,2260,3117,False,11563,224582,223029,99.30849311164741,1.0001959579224897,0.9932795339764317,0.0,399.82893712704316,854.0,224538,14319,0.45929124524023546,5.799347799969837,,6985.7992302758175
14,14,dqn,1734,2180,2894,False,11355,224106,223099,99.55065906312191,1.0002276226819309,0.9957331905112584,0.0,407.03038309114925,874.0,224055,14179,0.49002310914584213,5.757942299998831,,7582.5246977547495
