run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,leach,1573,1996,2608,False,14647,200843,198332,98.74976972062755,1.0002789025185894,0.9877731128011276,0.0,279.4183109169113,834.0,200787,206172,,,2173.7421875,339.74013031812956
1,1,leach,1644,1993,2656,False,14104,201465,200174,99.35919390464845,1.0002830076263107,0.9938731331426756,0.0,292.98773397617697,834.0,201408,207421,0.8047832520077504,7.893378200009465,,336.8577342867896
2,2,leach,1643,2017,2597,False,14600,201358,200165,99.40752291937743,1.0002483756234228,0.9943221332485545,0.0,282.94068493150684,834.0,201308,206812,0.829707428911024,7.986692300008144,,343.20207852193994
3,3,leach,1577,1964,2726,False,14636,202013,200605,99.30301515249018,1.0002376649419453,0.993266159978214,0.0,282.87708390270564,874.0,201965,207512,0.7393180413515217,7.344192299991846,,323.1694169416942
4,4,leach,1573,2012,2640,False,13986,201491,200242,99.38012119648025,1.0002730395758455,0.994072559026192,0.0,295.6166881166881,854.0,201436,207600,0.7803537297261465,7.588366500043776,,336.84967815221506
5,5,leach,1555,1994,2600,False,14026,201027,198628,98.80662796539768,1.0002587386490858,0.9883219305883817,0.0,292.33224012548123,874.0,200975,206961,0.81523967653861,7.833490399993025,,338.50788158400616
6,6,leach,1635,1993,2715,False,14170,200976,199834,99.4317729480137,1.0002737394299253,0.9945899134485693,0.0,291.1269583627382,854.0,200921,206801,0.7323724590319062,7.329072599997744,,327.4480854197349
7,7,leach,1596,1990,2666,False,13461,200842,199725,99.44384142758985,1.0002838857484373,0.99472072116941,0.0,306.4585097689622,874.0,200785,207355,0.7684054369973609,7.5285402000299655,,333.8518935133108
8,8,leach,1679,1968,2537,False,14080,201424,200110,99.34764476924299,1.0002532613607584,0.9937280568894539,0.0,293.41392045454546,874.0,201373,207432,0.8150459418291266,7.725929800013546,,351.03309692671394
9,9,leach,1592,2004,2632,False,14652,201736,200432,99.35361065947575,1.0002479101177078,0.9937824142478903,0.0,282.30460005460003,854.0,201686,207203,0.7699734139916913,7.340863800025545,,337.4982909229016
10,10,leach,1672,1990,2588,False,14202,201482,200367,99.44660068889529,1.000258154197488,0.9947227324628903,0.0,291.25594986621604,854.0,201430,207396,0.7939260725610753,7.614009999961127,,345.4665894167632
11,11,leach,1630,1984,2834,False,14205,201188,199803,99.3115891603873,1.000223721432016,0.9933380729133005,0.0,290.35473424850403,854.0,201143,206997,0.7454141094045454,7.843058599974029,,315.0825396825397
12,12,leach,1665,1951,2631,False,14330,200642,199645,99.50309506484186,1.0002791819967496,0.9953087453760482,0.0,287.5559665038381,854.0,200586,206277,0.7652166034314374,7.361241500009783,,338.30547112462006
13,13,leach,1588,1969,2673,False,14117,201191,199626,99.22213220273272,1.0002635006811245,0.9924827730215077,0.0,291.92753417864986,854.0,201138,207128,0.7743836952735257,7.6217382999602705,,331.3350785340314
14,14,leach,1636,1986,2714,False,14427,200888,199883,99.49972123770459,1.000268878775506,0.9952647460091418,0.0,285.9609759478755,834.0,200834,206512,0.7749737024051695,7.792491300031543,,328.1174953959484
