run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,som,1095,2366,3626,False,12329,230208,227188,98.6881428968585,1.0002433174597658,0.9871215544509715,0.0,382.26279503609373,554.0,230152,12484,,,2700.0322265625,5759.961400606562
1,1,som,1163,2347,3596,False,12608,231058,229652,99.39149477620339,1.0001947942323592,0.9941085566613135,0.0,377.55369606598987,554.0,231013,12517,33.432648150420036,124.20844459999353,,5820.122602168473
2,2,som,1436,2284,3322,False,12317,230510,229606,99.60782612468006,1.0002343180476967,0.996311660360329,0.0,386.13761467889907,514.0,230456,12452,32.50343857929399,111.54784539999673,,6259.414685525128
3,3,som,1306,2270,3744,False,12473,230642,229788,99.62972919069381,1.0002255084782514,0.996521965393122,0.0,382.1726930169165,554.0,230590,12531,35.71870777063079,138.03786609997042,,5566.386648865154
4,4,som,1148,2327,3452,False,12266,230766,229834,99.59612767912084,1.0002427289671016,0.996203025443197,0.0,388.45956301972933,514.0,230710,12616,37.39595893469253,133.3335292999982,,6076.070952794671
5,5,som,1518,2268,3281,False,12070,229535,227252,99.00538044306968,1.0002745432994005,0.9903256170687491,0.0,390.0175642087821,534.0,229472,12374,38.62289859859941,130.8644736999995,,6355.060633759903
6,6,som,1220,2352,3495,False,12514,230703,229847,99.62896017823782,1.0002384586035864,0.9965271756095869,0.0,380.6848329870545,494.0,230648,12519,37.593454719338354,135.67843129998073,,5937.746853546911
7,7,som,1315,2282,3254,False,12263,230645,229757,99.61499273775716,1.0002428563374661,0.9963918487005018,0.0,388.2070455842779,554.0,230589,12402,39.10482267285132,131.43487100000493,,6482.12688172043
8,8,som,1160,2303,3428,False,12251,230512,229675,99.63689525924899,1.0002560174959754,0.9966240404768001,0.0,388.5109786956167,554.0,230453,12597,36.27244680658535,128.46736439998494,,6041.853893263342
9,9,som,1328,2319,3614,False,12456,230538,229632,99.60700622023268,1.0002386293132248,0.9963077537171939,0.0,382.2229447655748,514.0,230483,12671,36.144003291394725,134.91430449998006,,5757.139419087137
10,10,som,1273,2297,3372,False,12146,230781,229837,99.59095419466941,1.0002427131866942,0.9961512623252791,0.0,392.1209451671332,594.0,230725,12568,37.46217548137041,130.5637656999752,,6200.929439667952
11,11,som,1304,2273,3337,False,12145,230571,229722,99.6317837022002,1.0002646306017093,0.9965814932107067,0.0,391.9725813091807,554.0,230510,12556,37.23112237904781,128.40558030002285,,6282.727082085081
12,12,som,1252,2369,3326,False,12104,230288,229379,99.60527687070103,1.000238888430416,0.9962907141895384,0.0,392.6469762062128,534.0,230233,12368,39.24415581594766,134.77616479998687,,6206.307784791103
13,13,som,1297,2315,3481,False,12158,229903,228465,99.3745188188062,1.0002349368498449,0.9939786555521234,0.0,389.44464550090476,534.0,229849,12429,36.261846438738466,130.42969199997606,,5925.316484778863
14,14,som,1389,2296,3326,False,11987,229796,228918,99.61792198297621,1.0002350462692933,0.9964133680389307,0.0,395.61049470259445,514.0,229742,12405,37.1290395552948,127.61612740001874,,6197.658851818455
