n_nodes,field_side,protocol,n_censored_runs,fnd_mean,fnd_std,hnd_mean,hnd_std,lnd_mean,lnd_std,throughput_total_mean,throughput_total_std,readings_attempted_total_mean,readings_attempted_total_std,readings_delivered_total_mean,readings_delivered_total_std,pdr_percent_mean,pdr_percent_std,reporting_rate_mean,reporting_rate_std,data_yield_mean,data_yield_std,mean_residual_energy_final_mean,mean_residual_energy_final_std,mean_latency_ms_mean,mean_latency_ms_std,p95_latency_ms_mean,p95_latency_ms_std,alive_node_auc_mean,alive_node_auc_std,total_control_packets_mean,total_control_packets_std,mean_setup_ms_mean,mean_setup_ms_std,total_runtime_s_mean,total_runtime_s_std,peak_memory_kb_mean,peak_memory_kb_std,ops_per_round_mean,ops_per_round_std
50,100.0,apteen,15,1946.9333333333334,138.4090555804304,5956.2,391.7944431896472,6999.0,0.0,14664.6,578.7708404146548,36710.86666666667,1507.5136515215409,33470.2,1954.9947826017337,91.12555320125706,2.226240298452297,0.16701315392878327,0.002556367068168977,0.12160048183389417,0.00424163902511978,0.02392545290885857,0.00473036832339403,284.6707287677127,9.730595286127654,850.0,34.80558247506528,275107.6,9135.793669486444,266334.2,11152.078987473911,0.3681028470027555,0.012713578350322016,7.320243007137573,0.2359038045437369,4901.4140625,,76.76058095238095,4.077523032082383
50,100.0,dqn,0,1295.6666666666667,84.381503276714,1800.0,43.07800234126793,2105.4666666666667,45.68505017534521,3499.5333333333333,142.88300242139505,89484.26666666666,1405.893689674531,81016.73333333334,3223.639014411833,90.5329248797155,3.1602692054233823,1.0003895728908956,4.685026989672265e-05,0.9056815859442248,0.03160362772242516,0.0,0.0,478.5140101177388,6.898758230123285,822.0,19.712215212183246,89449.46666666666,1408.5319037244146,5947.866666666667,123.75717391423454,0.3364426397763543,0.0051344127030841635,2.519103557137506,0.04655086811477707,1496.783203125,,2109.469933651618,34.08708457271537
50,100.0,fuzzy_t2,0,1379.0666666666666,52.27737378181702,1874.4,37.4734191508747,1979.5333333333333,45.39173409123652,3639.0,165.47377867375673,90185.0,1613.6609220739565,82301.93333333333,2990.5705013942616,91.25832516260802,2.855334392047813,1.0004337506948735,3.867984491068694e-05,0.9129788559771146,0.028557633891950908,0.0,0.0,467.3790078256571,10.440482622417079,850.0,32.2490309931942,90145.93333333333,1614.9890520047616,4167.066666666667,69.66805649103537,2.403081698030487,0.05783367316950314,6.431928307133993,0.21791081897042594,1404.06640625,,695.2825660085165,13.675778734316536
50,100.0,gcn,0,151.86666666666667,97.18676178712133,1634.6,93.7967407292416,3007.9333333333334,185.21549868296918,4042.4,175.8322252278331,83479.46666666666,2150.590977471298,73782.93333333333,2604.745407538948,88.41521090082668,3.2095744640254527,1.0002474913263126,5.216796961641462e-05,0.8843707128064902,0.032096860810373,0.0,0.0,381.11263150615645,16.352104886662936,821.4666666666666,47.34956126914954,83458.86666666667,2152.323756403983,7350.933333333333,319.10532669294247,0.5097732738156069,0.02654981536182118,3.4428850499971304,0.14650389960819013,2096.259765625,,1535.4336965371401,125.83943895582658
50,100.0,leach,0,641.2,48.69614241101944,1590.4,68.66772999639016,2125.133333333333,59.66557594108141,12825.2,459.9307711881369,76547.66666666667,2120.751540194677,68713.2,3267.8882696409837,89.73281840498352,2.410847474657869,1.0005157015244555,4.4141590041022446e-05,0.8977906872175574,0.024110635787815155,0.0,0.0,108.99639576209626,4.9728717814739785,548.3333333333334,20.947780880311015,76508.26666666666,2121.725290777251,70301.8,2294.3575571388174,0.33792449871815283,0.011785717830237739,2.5304367928599407,0.06323151795431213,1764.7421875,,71.8143036122597,3.3537905888450985
50,100.0,nsga2,0,1817.9333333333334,29.75007002792879,1875.4666666666667,22.576431030949912,1997.5333333333333,135.23570252745847,3536.4,158.29980597407112,93857.6,1124.445183825593,83833.53333333334,2783.5279738045356,89.3141855196212,2.5607895381723935,1.0004335556928141,2.8334074819211956e-05,0.8935286747481689,0.025603849644652517,0.0,0.0,488.7919905244634,16.634230242396377,586.0,12.649110640673518,93816.93333333333,1124.6747762713237,4207.666666666667,87.83968080434676,96.73535544039486,11.1893211267664,194.40640225713807,20.9180199695931,1598.3837890625,,22620.368488655848,1368.2255269922364
50,100.0,pegasis,0,1549.7333333333333,117.4797652282947,2134.733333333333,24.57195459016137,2654.6,326.4308721394383,2319.6,358.920962250545,104419.13333333333,1193.5174824661685,88099.0,3503.9859751839354,84.348969702407,2.5500581701114964,1.00026558421945,3.3190607030407534e-05,0.8437137683727249,0.02550904034406148,0.0,0.0,494.9713750491998,57.8767396245592,813.223333333333,10.944255940686023,104391.4,1192.3903243964562,101831.53333333334,957.0605941905566,0.015859675924986258,0.0008019983986860198,2.114664957147657,0.05441025377217188,2050.8515625,,8.165196392261903,1.0361217515383003
50,100.0,som,0,1152.8,105.52535240405503,1848.4666666666667,33.6045631822029,2588.9333333333334,140.64771932875752,4228.733333333334,259.30551938004015,92912.33333333333,1651.8893367754333,82814.86666666667,3508.9441608280868,89.11819059674585,3.0013118581325453,1.0003613798411979,4.009256244697056e-05,0.891503977339667,0.030023670020148652,0.0,0.0,406.16904438010755,20.314779543841535,567.3333333333334,29.920529661723823,92878.8,1653.1457113204335,4715.866666666667,144.41055890692178,19.55561454475848,1.2159330415296454,52.1713458642771,1.7115068533852509,1838.7744140625,,1405.213554707488,81.53685554189877
50,100.0,stub,0,119.66666666666667,11.812019705529172,1103.8,197.4379468520245,3084.733333333333,128.66538366002314,64484.53333333333,6641.9197726761695,66623.46666666666,6445.892189899667,64484.53333333333,6641.9197726761695,96.73803630595334,1.0109363905705255,1.000757576969074,7.253844494678841e-05,0.9681128359299349,0.0100769914790955,0.0,0.0,306.84916268877987,13.938799875603324,746.3333333333334,31.045281828476348,66573.46666666666,6445.892189899667,0.0,0.0,0.0023951560781872825,6.080732209957957e-05,0.9524551571438289,0.06573368496676031,4375.3984375,,0.0,0.0
50,100.0,teen,15,2028.2666666666667,152.25517428067295,6281.933333333333,326.58918420256236,6999.0,0.0,14100.8,604.5493244676447,34140.0,1442.5780989009127,31037.866666666665,1871.9664552346574,90.86304432616885,2.306553182481753,0.15404327320201952,0.0025910420661320005,0.10991444572176425,0.004162129683276461,0.03675022274186373,0.005446782903304516,298.1919485807953,8.511972582448182,863.3333333333334,27.11527420547495,282226.5333333333,9059.663663472176,274608.73333333334,10826.15141660406,0.37695891023922373,0.013919189488638163,7.309978257145433,0.25157818405307225,4886.2734375,,79.67435238095239,4.190220165408578
