run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,stub,122,1247,3201,False,74387,76763,74387,96.90475880306919,1.0006517800112107,0.9696791938784821,0.0,312.3846774301961,737.0,76713,0,,,4375.3984375,0.0
1,1,stub,119,1017,2961,False,64377,67258,64377,95.71649469208124,1.0007439590524938,0.9578770384478038,0.0,298.22590366124547,697.0,67208,0,0.0024171169422149336,0.968394800031092,,0.0
2,2,stub,112,983,3175,False,57567,60061,57567,95.84755498576448,1.0008331805835597,0.9592741330756028,0.0,287.28610141226744,717.0,60011,0,0.002392726409030839,0.9047286999993958,,0.0
3,3,stub,118,1300,3028,False,64795,66988,64795,96.72627933361198,1.0007469598733156,0.9679852998296932,0.0,308.62682305733466,737.0,66938,0,0.00241370124514247,0.9645730999764055,,0.0
4,4,stub,121,1127,3138,False,59946,62866,59946,95.35519994909808,1.0007959755476312,0.9543110035659704,0.0,305.8829946952257,797.0,62816,0,0.0023134758328949524,0.9258036999963224,,0.0
5,5,stub,134,1158,3034,False,69146,72036,69146,95.98811705258483,1.0006945795015698,0.9605478843108383,0.0,313.0396841465884,777.0,71986,0,0.002449060520970399,1.0061448000487871,,0.0
6,6,stub,119,1421,3168,False,76426,77557,76426,98.54171770439805,1.0006451030229528,0.9860528726437612,0.0,325.0922722633659,737.0,77507,0,0.002389490733269347,1.053713399975095,,0.0
7,7,stub,124,932,3132,False,61450,63255,61450,97.14647063473242,1.0007910766553278,0.9722332093979906,0.0,290.20911310008137,697.0,63205,0,0.0024157995551329927,0.9344668000121601,,0.0
8,8,stub,139,833,3180,False,54301,57048,54301,95.18475669611554,1.0008772237622372,0.9526825502649215,0.0,304.9924863262187,797.0,56998,0,0.0022950640798179525,0.8424757999600843,,0.0
9,9,stub,100,1305,2843,False,66266,67647,66266,97.9585199639304,1.000739677796352,0.9803097770611122,0.0,330.0166299459753,737.0,67597,0,0.002511181542289649,0.9543511000229046,,0.0
10,10,stub,133,1167,2870,False,61681,63502,61681,97.13237378350289,1.0007879972262497,0.9720891382462333,0.0,310.4835686840356,757.0,63452,0,0.0023321846562646296,0.8776985000004061,,0.0
11,11,stub,106,729,3041,False,55488,57802,55488,95.99667831562921,1.0008657708823936,0.960797894445214,0.0,283.29505478662054,737.0,57752,0,0.0023679160992115893,0.881815800035838,,0.0
12,12,stub,123,1318,3002,False,72280,74130,72280,97.5043841899366,1.0006749460043196,0.9757019438444925,0.0,321.13087991145545,737.0,74080,0,0.002484548823920997,1.0538210999802686,,0.0
13,13,stub,98,1078,3267,False,67819,69684,67819,97.32363239768095,1.0007180400379125,0.9739351466237758,0.0,317.5844969698757,777.0,69634,0,0.00238509775259654,1.0305281999753788,,0.0
14,14,stub,127,942,3231,False,61339,62755,61339,97.74360608716437,1.0007973845785822,0.978215453313133,0.0,294.48675394121193,757.0,62705,0,0.0023648209018646603,0.9358563999994658,,0.0
