run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,leach,631,1636,2133,False,12949,77937,69906,89.69552330728665,1.0004749679075737,0.8973812580231065,0.0,109.75596571163797,554.0,77900,71668,,,1764.7421875,73.05857544517339
1,1,leach,655,1552,2197,False,12874,74845,64688,86.4292871935333,1.0005480990321374,0.8647665900219239,0.0,102.05367407177256,534.0,74804,67991,0.3310761596294403,2.5985332000418566,,66.18243858052776
2,2,leach,652,1562,2187,False,12895,73274,64952,88.64262903622021,1.0005598568951155,0.8869225622328731,0.0,102.27778208607988,534.0,73233,66473,0.31960722165104766,2.5065464000217617,,64.88939670932358
3,3,leach,636,1653,2059,False,11962,77566,69782,89.96467524430807,1.0005159559373629,0.900110930526533,0.0,118.83088112355793,594.0,77526,72248,0.34858218438864585,2.517399500007741,,75.26844660194175
4,4,leach,664,1581,2070,False,12475,77670,67539,86.95635380455774,1.0004637143519592,0.8699667671381096,0.0,110.09931863727455,534.0,77634,71744,0.35641043012887996,2.592880200012587,,76.0328343795268
5,5,leach,641,1611,2146,False,13278,78201,69120,88.38761652664289,1.000550167609202,0.8843624453031039,0.0,105.92190088868806,534.0,78158,71470,0.33663148530548537,2.556481799983885,,73.22589659990685
6,6,leach,593,1685,2128,False,13545,78902,74537,94.46782084104332,1.0004437851065717,0.9450974425298287,0.0,112.00686600221484,574.0,78867,72582,0.3481643495774146,2.5918059999821708,,74.2700798496947
7,7,leach,712,1517,2114,False,13082,75091,67578,89.99480630168729,1.000479648257944,0.9003797215375391,0.0,104.80125363094328,554.0,75055,68548,0.32973706815281695,2.4527942999848165,,70.1645390070922
8,8,leach,701,1500,2207,False,12313,76306,65843,86.28810316357823,1.0004851250180282,0.8632996368118109,0.0,108.6222691464306,554.0,76269,70272,0.32956689339725004,2.563193699985277,,69.49682971014492
9,9,leach,524,1679,2123,False,12587,77866,71518,91.8475329412067,1.0005011114394746,0.9189355879065106,0.0,115.9449431953603,554.0,77827,72254,0.34513102622159886,2.569638999993913,,74.280131826742
10,10,leach,663,1611,2062,False,13346,76690,69241,90.28686921371757,1.000508799624271,0.9033280713885011,0.0,105.3775663120036,529.0,76651,69959,0.35184357757488255,2.5552832999965176,,73.84924866698982
11,11,leach,662,1457,1992,False,12086,71540,62599,87.50209672910259,1.000601423835965,0.8755472257577241,0.0,105.23796127751118,514.0,71497,65437,0.33688414503684255,2.3790501999901608,,70.52533868539889
12,12,leach,629,1662,2136,False,12822,77740,72264,92.95600720349884,1.0005663097199342,0.9300864909390445,0.0,114.6692403681173,574.0,77696,71773,0.3420463264176764,2.557143800018821,,72.49461862423959
13,13,leach,572,1614,2133,False,13164,78921,72383,91.71576639931071,1.0004944093709591,0.9176111153368323,0.0,111.85316013369797,554.0,78882,72702,0.3387875820164444,2.5281629000091925,,74.74226804123711
14,14,leach,683,1536,2190,False,13000,75666,68748,90.85718816905876,1.0005421487603305,0.9090644628099174,0.0,107.49315384615385,534.0,75625,69406,0.31647453255571395,2.457200800010469,,68.73391145595619
