run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,fuzzy_t2,1381,1807,2019,False,3699,89606,82430,91.9916077048412,1.0004019202858099,0.9202858099810204,0.0,459.8207623682076,814.0,89570,4129,,,1404.06640625,672.3024752475247
1,1,fuzzy_t2,1310,1887,1965,False,3402,88728,78480,88.45009467135515,1.0005074253239066,0.8849497648929333,0.0,477.1554967666079,854.0,88683,4096,2.4085898268344934,6.409017600002699,,686.8753814852492
2,2,fuzzy_t2,1312,1837,1917,False,3340,87983,79047,89.84349249286794,1.00046621636988,0.8988537899979532,0.0,489.5703592814371,914.0,87942,4064,2.3609160069496165,6.128591799992137,,701.0933263816476
3,3,fuzzy_t2,1392,1866,2005,False,3569,91232,83643,91.68164679059979,1.0004386349679797,0.9172186156680411,0.0,483.74614738021853,894.0,91192,4192,2.4770531907365663,6.7254861000110395,,693.3923230309073
4,4,fuzzy_t2,1399,1933,1979,False,3594,91979,81026,88.09184705204449,1.000402427617411,0.8812729764416698,0.0,465.553978853645,794.0,91942,4261,2.4329052015085413,6.5374295999645256,,712.5318181818182
5,5,fuzzy_t2,1443,1905,1991,False,3665,90395,80318,88.85225952762875,1.000409482281591,0.8888864295358463,0.0,453.4038199181446,834.0,90358,4179,2.3350506032647353,6.309867099975236,,691.531626506024
6,6,fuzzy_t2,1354,1934,2014,False,3904,91023,88070,96.7557650264219,1.0003846661098166,0.9679298369015694,0.0,466.3501536885246,834.0,90988,4236,2.4313298255960842,6.647995400009677,,685.7439205955335
7,7,fuzzy_t2,1348,1864,1916,False,3564,89051,81761,91.81367980146207,1.000438143171707,0.918539073383364,0.0,473.4234006734007,834.0,89012,4112,2.4869663005764706,6.427291299973149,,711.9071465832029
8,8,fuzzy_t2,1445,1888,1972,False,3559,92395,79341,85.87152984468857,1.0004331113637595,0.859087217800877,0.0,459.27451531329024,874.0,92355,4188,2.46369736501593,6.535851599997841,,722.3471870248353
9,9,fuzzy_t2,1443,1827,2034,False,3799,90855,84973,93.52594793902372,1.0004735057040919,0.9357023300885345,0.0,463.15793629902606,854.0,90812,4211,2.4095625068285305,6.642920799960848,,679.3641277641277
10,10,fuzzy_t2,1418,1883,2020,False,3669,91876,84140,91.57995559232009,1.000370200997365,0.9161385858321901,0.0,472.97437994003815,834.0,91842,4218,2.3003317672507686,6.306428799987771,,696.1449777337951
11,11,fuzzy_t2,1332,1833,1877,False,3467,86686,77729,89.66730498581086,1.0004616485469613,0.8970869976686748,0.0,463.3305451398904,894.0,86646,4039,2.3308421198860865,5.9526265999884345,,706.5601703940362
12,12,fuzzy_t2,1362,1868,1969,False,3795,89833,85551,95.23337748934134,1.0004343274606322,0.9527473996035369,0.0,464.9855072463768,834.0,89794,4129,2.3680205579237246,6.32207880000351,,696.6167512690355
13,13,fuzzy_t2,1445,1909,2020,False,3890,91554,85124,92.97682242174018,1.0004042964695083,0.930144126227914,0.0,451.95501285347046,834.0,91517,4269,2.447440524038088,6.662005699996371,,690.3117268678872
14,14,fuzzy_t2,1302,1875,1995,False,3669,89579,82896,92.53954609897409,1.0004802537526805,0.9258398856325947,0.0,465.98310166257835,854.0,89536,4183,2.39043797601718,6.439405100012664,,682.5155310621243
