n_nodes,field_side,protocol,n_censored_runs,fnd_mean,fnd_std,hnd_mean,hnd_std,lnd_mean,lnd_std,throughput_total_mean,throughput_total_std,readings_attempted_total_mean,readings_attempted_total_std,readings_delivered_total_mean,readings_delivered_total_std,pdr_percent_mean,pdr_percent_std,reporting_rate_mean,reporting_rate_std,data_yield_mean,data_yield_std,mean_residual_energy_final_mean,mean_residual_energy_final_std,mean_latency_ms_mean,mean_latency_ms_std,p95_latency_ms_mean,p95_latency_ms_std,alive_node_auc_mean,alive_node_auc_std,total_control_packets_mean,total_control_packets_std,mean_setup_ms_mean,mean_setup_ms_std,total_runtime_s_mean,total_runtime_s_std,peak_memory_kb_mean,peak_memory_kb_std,ops_per_round_mean,ops_per_round_std
150,150.0,apteen,15,527.3333333333334,40.49632552408158,2355.4666666666667,409.99718930511614,6999.0,0.0,16148.133333333333,1176.6897191860287,57045.53333333333,3944.921343895694,43005.86666666667,4928.254731163771,75.20310013540572,3.901167383735705,0.1667481176116401,0.0019352829187751536,0.09957935478384451,0.005543775853056188,0.0006717752356534292,0.0004331667390011043,360.01936324423735,20.981360324997187,935.3333333333334,46.27042663464841,430896.8,29836.5894575292,451525.5333333333,35030.18816446888,0.6084071856612169,0.043169750584677716,13.580111964293922,0.9668275270683113,5081.1015625,,268.56583809523806,26.189765756355843
150,150.0,dqn,0,833.0,192.04649734597385,1404.7333333333333,57.15701015206979,1652.3333333333333,43.18178628387977,8882.6,515.8438024939609,208359.0,7823.4692706350825,148413.13333333333,14666.696043693522,71.10773851880283,4.755526688873853,1.000554255021377,4.4547798643116306e-05,0.7114701935534725,0.04755935552343488,0.0,0.0,352.9025458754822,17.129508565387777,1082.0,36.0951124510943,208243.86666666667,7827.33247634455,12068.066666666668,330.54143173774463,0.7050216802396168,0.019712020471235558,5.065399335709766,0.20194207470852746,1426.0390625,,18770.124107614865,578.9433613918859
150,150.0,fuzzy_t2,0,576.6,220.3710507303534,1443.1333333333334,57.69608388130077,1543.6666666666667,75.41946193188623,8857.733333333334,528.6294228158954,205626.6,7913.318491180368,153357.0,13804.293053767213,74.48231644492246,4.473527755598056,1.0006050277096903,4.166971799849093e-05,0.745272996326391,0.04474719131563685,0.0,0.0,366.4408024275528,17.58760840251905,1234.0,75.59289460184544,205502.53333333333,7916.061645853472,9968.066666666668,384.0054811116757,6.943335936226501,0.20844474804752972,14.221557335711882,0.5989230413793091,1401.5078125,,4626.238656511163,152.82898072485526
150,150.0,gcn,0,82.06666666666666,77.45179760587196,1132.3333333333333,98.33882147719592,2396.2,163.27680265645296,7393.533333333334,668.1575805010016,179417.8,10293.75811700608,131832.13333333333,14295.204285087393,73.36145208667178,5.123330466825103,1.0005081473481579,6.262092958434752e-05,0.7339861346677349,0.05123990664837733,0.0,0.0,379.10949314580927,15.709406791978983,1140.6666666666667,93.70673604897559,179327.2,10298.374644296337,11019.533333333333,621.184452324367,1.2823909573978256,0.10255595471355872,6.666836392870339,0.38362544481750877,1867.244140625,,9897.890699203203,979.1060249442314
150,150.0,leach,0,353.8666666666667,22.699486044108284,1092.4666666666667,124.61017309230913,1934.2666666666667,73.38009331718034,9004.066666666668,517.2474493020954,162050.13333333333,8806.752797603396,105573.4,12993.705112201722,64.96871042351115,4.948037897414879,1.000756900341267,6.115754014754991e-05,0.6501769100753161,0.049489515454802,0.0,0.0,242.0942478292877,21.548255213386543,799.9333333333319,35.36840128594644,161928.0,8808.619723235384,166246.2,9479.892142243572,0.8316531616207127,0.03954093486932322,6.289195028578563,0.3863629809901682,1530.640625,,451.4871811616536,24.19374824846753
150,150.0,nsga2,0,1076.7333333333333,31.12754101312549,1349.6,64.34149960506494,2048.266666666667,162.42293410663876,8796.8,746.4155487585796,214519.33333333334,8523.197577927016,149315.13333333333,14721.48028691732,69.47905727690697,4.391261296105807,1.0006459230224067,3.0098320071324712e-05,0.6952387331332447,0.04392971518518875,0.0,0.0,354.34588256995295,9.988035841822647,666.0,22.424476423255523,214381.06666666668,8523.42570689464,11757.866666666667,555.7770450545108,107.04246482267402,11.309868507912501,222.36176231429064,29.275936101978,1883.8212890625,,178050.09625405594,10739.244731255083
150,150.0,pegasis,0,719.6666666666666,414.69259986278075,2002.4666666666667,52.35437854068132,2267.266666666667,56.7682842372226,1321.8,129.91326777068286,288510.6666666667,3607.7748517545247,155271.6,14206.519463159962,53.7853949800127,4.445276756241244,1.0003165846202926,2.3748655065244216e-05,0.5380237656226659,0.04446079648199924,0.0,0.0,1502.938365283777,45.88091743919491,2348.8333333333335,79.0236643279058,288419.4,3610.279288761071,286434.5333333333,3592.2894384394767,0.14712093984306232,0.004755997721484788,5.641586914267724,0.23627259943120854,1586.3359375,,242.0008832444386,6.671703545270483
150,150.0,som,0,327.53333333333336,43.470625002353465,1334.5333333333333,114.44266603642109,2426.6666666666665,122.89581340461095,7226.2,722.558272489394,195474.86666666667,9582.676004620202,138619.6,14367.479482696826,70.7738504496864,4.284984802310009,1.000602139742983,4.068900819481922e-05,0.7081640352168495,0.04286376878313381,0.0,0.0,397.7768241348447,7.750108867960328,577.7999999999993,30.18088325887204,195357.53333333333,9583.56911494629,10455.866666666667,527.4795685503802,43.229803675817315,3.976835506199782,108.2477722571431,9.666783937727493,1804.705078125,,9322.78914358338,544.4531160452009
150,150.0,stub,0,21.933333333333334,1.2227992865708155,165.06666666666666,50.247198453057585,2247.866666666667,62.34680272093998,59915.666666666664,8115.461087742745,66746.33333333333,7833.593087891831,59915.666666666664,8115.461087742745,89.60701430405727,1.9648659847845467,1.0022797639519951,0.0002519221581315638,0.8981095289401769,0.019524479731403074,0.0,0.0,521.1010323822206,47.40362524433347,1485.5333333333256,88.70969238933925,66596.33333333333,7833.593087891831,0.0,0.0,0.002562530094640163,0.0001359086547164395,0.917533092845198,0.08361420977696389,3719.2890625,,0.0,0.0
150,150.0,teen,15,532.4,37.111415263462305,2434.133333333333,451.5757912444989,6999.0,0.0,16019.666666666666,1221.2881177947595,53566.0,3667.551733007418,40446.73333333333,4541.4270014527165,75.33048527924105,3.7822992269966638,0.15389854859262722,0.001792922677504348,0.09047393816534259,0.004757717267679659,0.0015204985724698874,0.0006888397276387936,370.0771956323202,21.46497831524784,946.3333333333334,42.54689289757943,446087.3333333333,31102.314345827494,467742.5333333333,36548.42974908511,0.625378980604238,0.04637623396282468,13.650639757139809,0.9984526573133793,5098.859375,,277.7009047619047,27.293669699843576
