run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,leach,1814,2106,2498,False,15068,105849,105338,99.51723681848671,1.000188984115885,0.9953604399550218,0.0,142.78145739315104,634.0,105829,101321,,,2059.9296875,94.01680672268908
1,1,leach,1789,2109,2571,False,15442,106162,105844,99.70045779092331,1.000367498091837,0.9973709751891673,0.0,139.93873850537494,614.0,106123,101249,0.4361963841162874,3.9048675000085495,,91.45645412130638
2,2,leach,1796,2097,2738,False,15603,106097,105749,99.67199826573795,1.0002828400916401,0.997001895028614,0.0,138.3446132154073,634.0,106067,101047,0.42223906557287516,4.065950899966992,,85.15151515151516
3,3,leach,1808,2118,2807,False,16278,106810,106383,99.60022469806198,1.0002715838960115,0.9962727451512909,0.0,133.2914977269935,634.0,106781,101162,0.4186374286431461,4.026544699969236,,83.5758547008547
4,4,leach,1812,2164,2581,False,15553,106541,106287,99.76159412808214,1.0003098358808729,0.997925038494761,0.0,139.51456310679612,614.0,106508,101590,0.4704978307463823,4.175691200012807,,91.37296669248644
5,5,leach,1790,2132,2567,False,15558,106107,105753,99.6663745087506,1.0003299645523795,0.9969926087940267,0.0,138.7516390281527,634.0,106072,101115,0.4295505056244022,3.8398934000288136,,91.26908099688474
6,6,leach,1844,2132,2697,False,16288,106548,106104,99.58328640612682,1.000281642539289,0.9961133329578099,0.0,132.85234528487229,614.0,106518,100882,0.4612006661012697,4.347583800030407,,87.66790214974054
7,7,leach,1804,2085,2604,False,15384,105822,105206,99.41789041976149,1.00033085350752,0.9945078317751709,0.0,139.6215548621945,634.0,105787,100956,0.46123650652086523,4.10642900003586,,89.7278310940499
8,8,leach,1771,2119,2993,False,16191,107060,106701,99.66467401457126,1.0002616040062784,0.9969074669257793,0.0,134.42554505589524,634.0,107032,101486,0.3702268873255217,3.8976963000022806,,78.6372745490982
9,9,leach,1822,2071,2392,False,15323,106059,105728,99.68790955977333,1.0003112444117481,0.9971893686454266,0.0,140.89910591920642,614.0,106026,101292,0.5324724617739536,4.26943589997245,,99.2599247806101
10,10,leach,1707,2137,2822,False,16301,106938,106596,99.68018852045111,1.0003180423557585,0.9971189104243059,0.0,133.3750076682412,594.0,106904,101254,0.44858087149649606,4.414985000039451,,83.7208643287283
11,11,leach,1783,2086,2595,False,14761,105191,104732,99.56365088268008,1.000266253340053,0.9959016003727547,0.0,144.96355260483708,614.0,105163,100905,0.42653894567168327,3.8536067999666557,,90.0231124807396
12,12,leach,1712,2087,2653,False,15387,105580,103915,98.42299677969312,1.000284225485552,0.984509711037423,0.0,137.80607005914084,634.0,105550,100485,0.41301669236662086,3.8165065000066534,,87.72532027128862
13,13,leach,1813,2104,2507,False,16468,106634,106035,99.43826546879983,1.0002720322686554,0.9946531588574645,0.0,131.28449113432112,614.0,106605,100792,0.4822147525859955,4.2434436999610625,,93.79704944178629
14,14,leach,1793,2098,2515,False,14767,105893,105440,99.57220968335962,1.000292834066993,0.9960136781848067,0.0,145.9097311573102,634.0,105862,101639,0.4521318765846488,3.9184666000073776,,93.30087440381558
