run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,gcn,448,1775,3171,False,8724,181445,165758,91.35440491609027,1.0001708798659419,0.9137001554455555,0.0,395.4351215038973,894.0,181414,12441,,,2366.501953125,5566.232976040353
1,1,gcn,394,1922,3077,False,8539,182187,159119,87.33828429031709,1.0002031292890474,0.8735602525391161,0.0,387.5613069446071,974.0,182150,12305,0.8748205658305579,6.337130700005218,,5674.424301494477
2,2,gcn,418,1860,3341,False,9213,182103,172119,94.51738851089769,1.0001537827818208,0.945319236578333,0.0,389.05481384999456,894.0,182075,12282,0.8601814478028004,6.7455080000218,,5211.590963494913
3,3,gcn,112,1884,3392,False,8713,182003,167740,92.16331598929688,1.0002253217704795,0.9218408239082886,0.0,399.52278204981064,1054.0,181962,12493,0.8454096676205907,6.7747264000354335,,5084.37842617153
4,4,gcn,98,1776,3273,False,8435,181426,159272,87.78896078842062,1.0001764115681886,0.8780444777666295,0.0,392.5560165975104,914.0,181394,12378,0.89541194221163,6.825254500028677,,5267.500305436774
5,5,gcn,410,1728,3407,False,8473,180901,160441,88.6899464347903,1.0002598781337433,0.8871299501255157,0.0,393.0699870175853,914.0,180854,12259,0.9447502923930969,7.47044859995367,,5117.960974178403
6,6,gcn,432,1900,3010,False,8409,181824,158051,86.92526839141146,1.0001815271383072,0.8694104768662915,0.0,391.24342965869903,934.0,181791,11738,0.9434532052619251,6.6881783999851905,,5811.989704417138
7,7,gcn,284,1912,3198,False,9295,183662,174101,94.79424159597521,1.000179710176497,0.9481127708586334,0.0,390.46691769768694,994.0,183629,12297,0.8683567052248838,6.560236999997869,,5536.458580806502
8,8,gcn,474,1845,3202,False,8925,185581,171467,92.39469557767228,1.0001562904199361,0.9240913598344399,0.0,398.4817927170868,1074.0,185552,12285,0.8546851076238914,6.452352799999062,,5548.19388073681
9,9,gcn,469,1825,3225,False,8957,181671,166963,91.90404632550049,1.0002147198731501,0.9192377995066948,0.0,388.1141007033605,1074.0,181632,12314,0.9106404837079448,6.892634999996517,,5481.938003719777
10,10,gcn,365,1773,3286,False,8218,178010,158945,89.28992753216112,1.0002078967034325,0.8930849061374478,0.0,401.41056218057923,894.0,177973,12114,0.8642479763098531,6.728480899997521,,5185.865226650441
