run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,teen,4915,5822,6999,True,37034,106444,105895,99.48423584232084,0.15549327721505118,0.11961846797541549,0.0007911268816060605,445.8542690500621,994.0,885273,966338,,,5797.3828125,860.1135714285714
1,1,teen,5264,5806,6999,True,36997,105627,105195,99.59101366127979,0.1542724719164601,0.11885930321635907,0.002091457984571111,445.5397464659297,974.0,885038,965779,1.3375371139097427,30.908180699974764,,860.2958571428571
2,2,teen,5289,5730,6999,True,36622,106830,106085,99.30263034728073,0.15630288560920813,0.1204911646248799,0.0005495731296418696,447.2467642400743,974.0,880438,961731,1.33097694274537,30.70367439999245,,856.7472857142857
3,3,teen,5242,5768,6999,True,37116,107389,107166,99.79234372235518,0.15573641352053333,0.12060040242897849,0.0008875997045432143,446.2934314042461,994.0,888604,969538,1.2995225999371283,29.327453800011426,,859.0987142857143
4,4,teen,5208,5872,6999,True,36654,106378,105744,99.40401210776665,0.15440480518062757,0.11900857698181626,0.001457126130125919,450.4828940906859,980.9999999999709,888541,970962,1.355341685436932,31.072673200047575,,863.6432857142858
5,5,teen,4902,5907,6999,True,36733,106558,106320,99.77664745959946,0.1552134965897769,0.12023708146876516,0.0015387898015457237,448.7347344349767,1014.0,884253,965968,1.3894461852947384,32.023637200007215,,856.4134285714285
6,6,teen,5246,5774,6999,True,36749,107002,106805,99.81589129175156,0.15598786121931335,0.12094052903342695,0.0006889911278993098,449.3885820022314,994.0,883120,964581,1.274661156939276,28.977221900015138,,857.0255714285714
7,7,teen,5215,5746,6999,True,36881,106794,106542,99.76403168717344,0.15561160179835334,0.12044264724668122,0.001040568877278664,447.7551313684553,994.0,884587,965663,1.3491120570522201,30.959968300012406,,857.6605714285714
8,8,teen,5100,5810,6999,True,36874,106978,106501,99.55411392996692,0.15575397049616793,0.12035344026796188,0.0015449716255182093,446.854802842111,974.0,884902,965323,1.3679779855301604,31.382070099993143,,857.2175714285714
9,9,teen,5258,5807,6999,True,37109,106669,106432,99.77781736024525,0.1553310896770759,0.12003861735435031,0.0015400624841629324,446.6916111994395,974.0,886648,967457,1.2994245144904457,29.320520900015254,,859.3005714285714
10,10,teen,5084,5845,6999,True,36946,105970,105774,99.81504199301689,0.15391892834403145,0.11898864042873439,0.0012248534104837778,448.4069182049478,994.0,888942,970574,1.3513168568440181,31.404694300028495,,859.2382857142857
11,11,teen,5261,5790,6999,True,37009,106821,106431,99.63490324936109,0.15534310471726653,0.12014535159371995,0.0007332405017610969,445.4848280148072,974.0,885852,966066,1.3735047861950338,31.43951080000261,,858.5342857142857
12,12,teen,5276,5835,6999,True,36591,105111,104918,99.81638458391605,0.1522051572034911,0.117713848470263,0.0008053110874259,452.3474624907764,994.0,891297,973226,1.3382952000413622,30.776061100012157,,866.9834285714286
13,13,teen,5248,5761,6999,True,36958,106179,105938,99.7730247977472,0.1544223683455084,0.11926046757200062,0.0010527201503727729,448.0878835434818,974.0,888291,969842,1.438413442586482,32.784062100050505,,859.1857142857143
14,14,teen,5280,5806,6999,True,37201,106647,106393,99.76183108760678,0.15518976982327828,0.11993335595383164,0.00043480823199118724,445.4350420687616,994.0,887101,968215,1.3337448281235993,30.89925460005179,,861.1497142857143
