run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,nsga2,2153,2244,3275,False,19082,348300,345992,99.33735285673269,1.0003360301910202,0.993707332063886,0.0,376.4903574048842,534.0,348183,19345,,,2915.5791015625,191939.20634920636
1,1,nsga2,2178,2262,3080,False,18945,348691,347362,99.6188602516268,1.000355742224594,0.9965429888658421,0.0,380.7158617049353,574.0,348567,19341,95.2278269077819,298.4551639999845,,205509.57481337228
2,2,nsga2,2174,2267,3355,False,19099,348640,345802,99.18597980725103,1.0003414428398862,0.9921984614987333,0.0,376.16566312372373,594.0,348521,19237,73.82157368864226,251.39867959998082,,188839.14183551847
3,3,nsga2,2139,2223,3366,False,19122,348938,348046,99.74436719417203,1.0003239446713967,0.9977667885042644,0.0,377.96114423177494,554.0,348825,19372,121.17715441011032,414.24227769998834,,185693.95901395901
4,4,nsga2,2133,2235,3419,False,19029,349075,347212,99.46630380290769,1.0003725515482382,0.99503360128387,0.0,379.04398549582214,534.0,348945,19315,114.07382552645085,396.32262620003894,,183049.74269005848
5,5,nsga2,2132,2210,3410,False,18973,347653,346935,99.79347222661677,1.0003337774107506,0.9982678103338637,0.0,379.8389290043746,574.0,347537,19242,106.4959013777702,368.87968230003025,,182378.51656405747
6,6,nsga2,2170,2251,3458,False,19362,348801,348031,99.77924375216814,1.0003441541122116,0.998135831892188,0.0,373.38079743828115,554.0,348681,19476,120.57356160773134,423.37444650003454,,182621.99479618386
7,7,nsga2,2181,2250,3269,False,19086,348216,347453,99.78088313001126,1.0003389849984774,0.9981470735252717,0.0,378.03180341611653,554.0,348098,19355,113.32374134575178,376.72663299995475,,193124.88073394494
8,8,nsga2,2173,2243,3565,False,19263,348866,346720,99.38486410254941,1.0003240115497214,0.9941706594638613,0.0,373.99989617401235,554.0,348753,19355,103.54123530574537,374.89673209999455,,176875.60291643298
9,9,nsga2,2164,2237,3514,False,19121,348576,347859,99.79430597631507,1.0003357640353672,0.9982781331519633,0.0,377.9551801684012,554.0,348459,19316,118.85297081087468,424.04882279998856,,178753.67283072547
10,10,nsga2,2144,2232,3241,False,18941,348487,347550,99.73112339915119,1.0003186212597883,0.9976289985532872,0.0,380.94086901430757,574.0,348376,19369,114.36435996294743,376.79313389997697,,193321.04873534854
11,11,nsga2,2166,2252,3352,False,19030,348491,346913,99.5471906017659,1.0003329745245784,0.9958033728022964,0.0,378.63730951129793,554.0,348375,19582,106.6802664781749,363.29690999997547,,188072.46048314942
12,12,nsga2,2173,2264,3289,False,19062,348946,348420,99.84926034400739,1.0003812931284097,0.9988733218085335,0.0,379.7034938621341,554.0,348813,19489,121.78250620069795,406.9289413000224,,192476.26747720366
13,13,nsga2,2148,2228,3384,False,19143,348502,347891,99.82467819409932,1.00035593521979,0.9986020931287279,0.0,377.5053021992373,554.0,348378,19452,113.01680561263414,388.7029907000251,,184973.93205317578
14,14,nsga2,2165,2247,3502,False,19309,348613,347993,99.82215235805893,1.000350080776835,0.9985709817470179,0.0,374.47501165259723,534.0,348491,19257,103.43046006228487,367.9735685000196,,179952.5663716814
