run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,fuzzy_t2,1421,2040,2163,False,9803,193905,193159,99.61527552151827,1.0004075820581346,0.9965587692053698,0.0,408.0257064164031,1094.0,193826,9741,,,1692.5703125,2250.1654343807763
1,1,fuzzy_t2,1525,2083,2172,False,10132,198508,197565,99.52495617305097,1.0003678786504397,0.9956156927961297,0.0,403.5771812080537,974.0,198435,9883,5.2224853667171285,15.177423099987209,,2308.25402669121
2,2,fuzzy_t2,1521,2061,2194,False,9955,196614,196017,99.69635936403309,1.0003866936673824,0.9973491131486023,0.0,407.66559517830234,1014.0,196538,9819,4.868451571691323,14.297966300044209,,2250.3225512528475
3,3,fuzzy_t2,1559,2050,2241,False,10339,201363,200609,99.62555186404653,1.000377570334895,0.9966316751702793,0.0,401.6387464938582,994.0,201287,10194,5.014592238659717,15.053625800006557,,2271.233273862623
4,4,fuzzy_t2,1524,2046,2260,False,10190,199477,198781,99.65108759405847,1.0003761246125917,0.9968856882077411,0.0,403.84573110893035,994.0,199402,10253,4.821896461287183,14.53553799999645,,2210.791242812915
5,5,fuzzy_t2,1513,2043,2152,False,9967,196246,195558,99.64941960600471,1.0003925186956144,0.996885338662072,0.0,406.24219925754994,1027.9999999999782,196169,9862,5.39886144990611,15.459827700047754,,2309.230840687413
6,6,fuzzy_t2,1483,2044,2180,False,9922,195727,195091,99.67505760574677,1.0003986731340309,0.9971479537334716,0.0,407.06803063898406,974.0,195649,9866,5.015145851561141,14.50537649996113,,2251.3140761118752
7,7,fuzzy_t2,1520,2062,2198,False,9995,197810,197061,99.62135382437692,1.0003590591638474,0.9965712378438244,0.0,408.2551275637819,954.0,197739,10182,4.974959344696719,14.648396299977321,,2265.0168258299227
8,8,fuzzy_t2,1443,2042,2235,False,10136,196913,196051,99.56224322416499,1.0004013534247131,0.9960220287145514,0.0,400.43093922651934,1074.0,196834,9832,4.661823837152159,13.97780569997849,,2200.8425760286227
9,9,fuzzy_t2,1477,2055,2191,False,10113,198375,197652,99.63553875236295,1.0003681253845145,0.9967221712337747,0.0,404.5384159003263,1034.0,198302,9809,5.010075867229165,14.731517900014296,,2282.7901459854015
10,10,fuzzy_t2,1480,2072,2165,False,9880,195213,194395,99.58097052962661,1.0003792168659262,0.9961873331317677,0.0,407.38653846153846,1074.0,195139,9828,4.710605217419936,13.713356700027362,,2264.0129270544785
11,11,fuzzy_t2,1489,2062,2173,False,9964,196682,195890,99.59731953101961,1.000361119164238,0.99633286031809,0.0,407.04947812123646,994.0,196611,9874,5.213359888886567,15.245452300005127,,2281.1895124195034
12,12,fuzzy_t2,1489,2028,2093,False,9757,192344,191683,99.65634488208627,1.0003952815861195,0.9969573720015811,0.0,406.7525878856206,994.0,192268,9790,4.905551289629196,13.776002400030848,,2324.14517669532
13,13,fuzzy_t2,1540,2031,2235,False,10035,198452,197734,99.63819966541027,1.0003931966890822,0.9967737707562483,0.0,408.05132037867463,1014.0,198374,9967,4.912331351183175,14.694578900001943,,2231.683810375671
