run_id,seed,protocol,fnd,hnd,lnd,lnd_censored,throughput_total,readings_attempted_total,readings_delivered_total,pdr_percent,reporting_rate,data_yield,mean_residual_energy_final,mean_latency_ms,p95_latency_ms,alive_node_auc,total_control_packets,mean_setup_ms,total_runtime_s,peak_memory_kb,ops_per_round
0,0,pegasis,1852,2213,2508,False,2503,220177,219251,99.57942927735412,1.0002316854892197,0.9960250038614248,0.0,1126.5505393527767,1649.0,220126,217788,,,1669.390625,58.9736946990833
1,1,pegasis,2016,2205,2795,False,2788,220056,218388,99.24201112444105,1.0001954429965503,0.9926140728047889,0.0,1016.3536585365854,1649.0,220013,217389,0.04001269635787028,4.370464499981608,,51.63412017167382
2,2,pegasis,2044,2214,2924,False,2913,220738,219376,99.38297891618117,1.0002492262657297,0.9940774776489354,0.0,976.2657054582904,1649.0,220683,217926,0.03746567425341942,4.2205854000058025,,45.883760683760684
3,3,pegasis,2008,2213,2435,False,2426,220400,218804,99.27586206896551,1.0002269117313365,0.9929838892670751,0.0,1164.8924154987633,1666.0,220350,218080,0.04505168276491815,4.369926400016993,,55.70648604269294
4,4,pegasis,1462,2215,3069,False,3065,219407,218622,99.64221743153135,1.0002370586492215,0.9966583848100111,0.0,920.9119086460032,1632.0,219355,216453,0.040603648372152246,4.568838499952108,,49.96742671009772
5,5,pegasis,1167,2207,2395,False,2386,218112,216925,99.4557841842723,1.0002751637224148,0.9948315080806414,0.0,1170.8197820620285,1649.0,218052,215821,0.04624883145873648,4.382477600011043,,58.75667779632721
6,6,pegasis,1962,2202,2770,False,2761,219610,218468,99.47998725012522,1.0002231726035133,0.995021884578773,0.0,1025.7877580586744,1649.0,219561,216967,0.040707253258290846,4.252933100040536,,54.072176109707684
7,7,pegasis,1945,2215,2711,False,2701,220201,219025,99.46594247982526,1.0002180301880965,0.9948762905797331,0.0,1045.8744909292855,1649.0,220153,217610,0.03829609145441953,4.307357400015462,,53.28502949852508
8,8,pegasis,1792,2203,3294,False,3288,219721,218195,99.30548286235727,1.0002321664314653,0.9932853826193836,0.0,858.6602798053528,1632.0,219670,216553,0.03687493186528838,4.351934199978132,,46.656752655538696
9,9,pegasis,2078,2209,2495,False,2487,220472,219063,99.36091657897602,1.0002222998507415,0.9938300449590106,0.0,1132.2738238841978,1649.0,220423,218096,0.040341026061259284,4.183047499973327,,54.39222756410256
10,10,pegasis,1413,2207,2418,False,2408,219160,217900,99.42507756889944,1.0002281958833463,0.9944776596230204,0.0,1164.8176910299003,1649.0,219110,216855,0.041147995184423226,4.1932204000186175,,53.09053327821414
11,11,pegasis,1394,2208,2467,False,2459,218117,216797,99.39482021117107,1.000256808874581,0.9942034568308867,0.0,1132.8194387962587,1649.0,218061,215762,0.04144789311601637,4.133062599983532,,57.82171799027552
12,12,pegasis,1951,2195,2462,False,2449,218544,216855,99.22715791785636,1.0002517289199915,0.9925213626315283,0.0,1147.9546753777051,1649.0,218489,216203,0.043758385241110295,4.171019500005059,,59.93585058871295
